Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Comments,Latecomer,NewRecruit,WrongClassific,Duplicate,Imputed
06,10452,0099,5,100,09Q1,2,2,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10452,0099,5,100,10Q1,2,2,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10452,0099,5,100,10Q2,,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10452,0099,5,100,10Q4,1,3,3,3,2,3,3,3,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10452,0099,5,100,11Q4,,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10452,0099,5,100,12Q1,2,3,3,1,1,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10452,0099,5,100,12Q2,2,3,1,1,1,3,1,3,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,07Q3,1,1,1,2,3,1,1,2,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,08Q1,1,1,1,2,3,2,3,1,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,09Q2,1,2,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,10Q1,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,10Q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,10Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,10Q4,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,11Q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,11Q3,,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,11Q4,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,12Q3,,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,12Q4,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10457,0099,2,100,07Q3,1,2,1,2,1,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,0,100,07Q3,1,2,2,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,0,100,07Q4,1,2,2,1,2,1,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,0,100,08q2,1,2,2,3,3,2,2,3,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,3,100,10Q1,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,3,100,10Q2,,3,2,2,2,2,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,3,100,10Q4,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,3,100,11Q1,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,3,100,11Q2,1,2,2,2,2,2,2,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,3,100,12Q1,2,3,,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,3,100,12Q3,,2,2,3,2,3,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,3,100,12Q4,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10795,0099,7,100,08Q4,1,2,,1,,1,,1,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10795,0099,7,100,10Q3,2,3,,3,,3,,3,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10795,0099,7,100,10Q4,2,3,,3,,3,,3,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10795,0099,7,100,11Q2,2,2,1,2,1,3,1,3,1,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10795,0099,7,100,11Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14145,0099,1,100,12Q4,2,3,2,3,2,3,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,6,100,12Q4,2,,3,2,3,,2,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14155,0099,1,100,12Q4,2,2,2,2,3,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14162,0099,6,100,12Q4,2,2,2,2,2,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14164,0099,2,100,12Q4,,3,2,2,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14177,0099,5,100,12Q4,2,2,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30214,0099,0,100,01Q2,2,3,2,3,2,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30214,0099,0,100,04Q2,,2,2,2,2,3,1,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30214,0099,0,100,04Q3,1,,,1,,1,,1,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,01Q3,1,1,2,1,2,1,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,02Q1,,1,2,2,3,3,2,1,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,02Q2,2,2,3,3,2,3,2,2,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,02Q4,2,2,3,3,2,3,1,2,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,03Q2,1,1,3,2,2,1,1,2,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,03Q3,1,2,2,3,2,1,3,1,3,1,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,03Q4,1,2,2,3,2,1,3,1,3,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,04Q1,1,1,2,3,2,1,3,1,3,1,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,04Q2,1,2,2,1,3,2,3,1,3,1,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,04Q3,1,2,2,3,2,2,3,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,04Q4,1,2,2,2,1,1,3,1,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,05Q1,1,2,,1,2,1,2,1,3,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,05Q2,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,30224,0099,0,100,05Q3,1,2,2,3,1,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,06Q1,1,2,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,06Q2,1,1,2,2,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,07Q1,1,1,2,2,3,1,3,2,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,07Q2,1,1,2,2,2,1,2,1,3,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,07Q3,1,1,2,2,3,1,3,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,07Q4,1,2,2,3,1,2,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,08Q1,1,3,,3,,2,,3,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,0,100,08q2,1,2,2,3,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,3,100,08Q3,2,2,3,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,3,100,08Q4,2,2,3,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,3,100,09Q4,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,3,100,10Q1,,2,3,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,3,100,10Q2,,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,3,100,10Q3,2,2,3,3,3,2,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,3,100,10Q4,2,2,2,2,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,3,100,11Q1,2,2,2,3,1,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,3,100,11Q3,1,3,1,2,1,2,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30224,0099,3,100,12Q3,1,3,2,2,2,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30262,0099,0,100,01Q3,1,2,1,1,1,2,1,1,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30262,0099,0,100,02Q1,2,1,2,1,1,2,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30262,0099,0,100,02Q2,1,1,,1,,1,,1,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30262,0099,0,100,02Q3,1,2,1,1,1,3,1,1,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30262,0099,0,100,02Q4,1,2,1,1,2,1,2,2,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30262,0099,0,100,04Q2,,2,1,1,2,2,1,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30268,0099,0,100,01Q2,2,2,2,1,2,2,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30268,0099,0,100,01Q4,2,2,2,3,3,2,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30268,0099,0,100,03Q3,1,2,3,2,3,1,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30268,0099,0,100,04Q1,2,2,,3,,3,,3,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30268,0099,0,100,04Q2,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30268,0099,0,100,08q2,2,2,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30268,0099,3,100,08Q4,,2,2,2,3,2,2,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30268,0099,3,100,10Q2,2,2,,3,,3,,3,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30268,0099,3,100,10Q4,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,01Q2,2,2,3,3,3,2,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,01Q3,,2,3,3,2,2,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,01Q4,1,3,2,2,2,1,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,02Q1,,3,2,3,2,2,3,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,02Q2,1,2,2,1,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,02Q4,1,3,2,3,2,2,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,03Q1,1,3,,2,,1,,2,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,03Q2,1,2,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,03Q3,1,2,2,3,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,03Q4,1,2,2,2,2,2,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,04Q1,1,1,2,1,2,1,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,04Q2,,2,,1,,1,,1,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,04Q4,,1,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,05Q1,,2,2,2,3,1,1,1,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,05Q2,1,2,2,2,3,2,2,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,05Q3,1,2,2,2,2,1,2,1,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,06Q1,1,1,2,2,2,1,2,2,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,06Q2,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,30285,0099,0,100,06Q4,,2,3,1,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,07Q1,1,3,1,1,1,1,1,2,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,07Q4,1,2,3,3,3,2,2,2,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,08Q1,1,3,3,2,3,2,2,2,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,0,100,08q2,1,2,1,3,3,1,2,2,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,08Q4,1,2,,3,,3,,3,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,09Q1,2,3,3,3,3,2,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,09Q2,,3,2,1,1,3,3,3,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,09Q3,2,3,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,09Q4,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,10Q1,1,2,2,3,1,3,2,3,2,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,11Q1,2,3,1,2,1,3,2,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,11Q2,2,2,2,2,2,2,1,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,11Q3,2,2,1,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,11Q4,2,1,2,1,2,1,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,12Q1,1,1,2,1,2,2,,3,,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,12Q2,1,1,2,1,1,1,1,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,0,100,01Q3,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,0,100,01Q4,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,0,100,02Q1,,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,0,100,02Q2,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,0,100,02Q3,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,0,100,02Q4,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,0,100,03Q1,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,0,100,03Q2,,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,0,100,03Q3,,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,0,100,03Q4,,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,0,100,04Q2,,1,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,0,100,06Q2,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,0,100,06Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30317,0099,3,100,10Q1,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30329,0099,3,100,09Q1,2,2,2,3,2,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30329,0099,3,100,09Q3,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30329,0099,3,100,09Q4,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30329,0099,3,100,11Q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30329,0099,3,100,11Q4,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30329,0099,3,100,12Q1,2,2,2,3,1,3,2,3,1,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30329,0099,3,100,12Q2,2,2,2,2,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30329,0099,3,100,12Q3,2,1,2,2,1,1,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30329,0099,3,100,12Q4,2,2,2,3,2,2,2,3,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30343,0099,0,100,01Q2,2,3,3,1,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30343,0099,0,100,02Q2,1,1,1,1,2,2,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30343,0099,0,100,04Q2,2,3,1,1,2,3,1,3,1,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30343,0099,0,100,06Q2,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,30343,0099,0,100,07Q2,1,1,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30343,0099,0,100,07Q4,1,1,1,1,1,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30343,0099,3,100,09Q2,1,2,2,2,1,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30343,0099,3,100,09Q3,1,2,,3,2,3,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30343,0099,3,100,10Q1,2,2,2,1,2,2,2,3,3,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30367,0099,0,100,01Q2,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30367,0099,0,100,01Q3,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30367,0099,0,100,01Q4,2,2,2,3,2,3,2,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30367,0099,0,100,02Q2,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30367,0099,0,100,02Q3,2,2,2,3,2,3,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30367,0099,0,100,02Q4,,2,2,3,3,3,3,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30367,0099,0,100,03Q1,,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30367,0099,0,100,03Q2,2,2,2,3,3,3,3,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30367,0099,0,100,03Q3,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30367,0099,0,100,04Q1,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30367,0099,0,100,05Q2,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30396,0099,0,100,01Q2,1,2,2,,,3,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30396,0099,0,100,01Q4,1,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30396,0099,0,100,02Q4,1,2,2,3,3,3,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30396,0099,0,100,03Q3,1,2,2,2,1,2,2,3,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30424,0099,0,100,01Q2,2,3,2,2,1,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30424,0099,0,100,01Q3,2,2,2,2,2,2,2,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30424,0099,0,100,02Q3,2,1,2,1,2,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30424,0099,0,100,02Q4,2,2,2,2,2,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30425,0099,0,100,01Q3,,2,2,1,2,3,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30425,0099,0,100,01Q4,,2,2,1,2,1,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30425,0099,0,100,02Q1,2,1,2,1,2,1,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30425,0099,0,100,02Q2,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30425,0099,0,100,02Q3,1,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30425,0099,0,100,02Q4,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30425,0099,0,100,03Q2,2,2,2,3,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30425,0099,0,100,03Q3,,2,2,2,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30425,0099,0,100,04Q3,,2,2,1,2,2,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30425,0099,0,100,05Q2,,2,2,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30430,0099,0,100,01Q2,2,2,2,2,3,3,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30430,0099,0,100,01Q3,2,2,2,2,3,2,2,2,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30430,0099,0,100,01Q4,2,2,2,2,3,2,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30430,0099,0,100,02Q1,2,2,2,2,2,2,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30430,0099,0,100,02Q2,2,2,2,1,3,3,3,1,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30430,0099,0,100,02Q3,1,2,2,2,2,2,2,3,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30430,0099,0,100,02Q4,1,1,3,1,3,2,1,3,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30430,0099,0,100,03Q1,2,1,2,3,2,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30430,0099,0,100,03Q3,2,2,2,2,2,3,2,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30430,0099,0,100,03Q4,1,1,2,2,2,3,1,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30438,0099,0,100,01Q2,2,2,2,3,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30438,0099,0,100,01Q3,2,2,2,3,3,3,3,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30438,0099,0,100,01Q4,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30438,0099,0,100,02Q2,2,2,2,3,2,3,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30438,0099,0,100,02Q3,2,2,2,2,2,2,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30438,0099,0,100,02Q4,2,2,2,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30438,0099,0,100,03Q1,2,2,2,2,2,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30438,0099,0,100,03Q2,2,2,2,2,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30438,0099,0,100,04Q2,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30445,0099,0,100,01Q3,2,3,2,3,3,3,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30445,0099,0,100,01Q4,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30445,0099,0,100,02Q3,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30445,0099,0,100,03Q1,2,2,2,2,1,2,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30445,0099,0,100,03Q4,2,2,3,3,3,3,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30445,0099,0,100,04Q2,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30445,0099,0,100,04Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30445,0099,0,100,05Q1,2,3,2,3,2,3,2,3,1,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
