Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5,Q6,Q7A,Q7P,Q8A,Q8P,Q9,Q10,Q11A,Q11P,Q12A,Q12P,Q13A,Q13P,Q14,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
1,36236,3510,8,300,09Q3,2,2,1,2,1,2,1,3,1,2,2,2,2,2,1,1,1,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,09Q4,1,1,2,1,2,2,2,3,1,1,,1,1,3,,1,,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,10Q1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,10Q2,,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,10Q3,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,10Q4,2,3,2,3,2,3,2,1,2,3,2,3,,3,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,11Q1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,11Q2,1,2,3,2,3,2,3,3,1,2,,1,2,3,1,2,2,2,2,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,11Q3,2,3,1,3,1,3,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,11Q4,2,3,1,3,1,2,1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,12Q1,1,1,2,1,2,1,2,3,1,2,2,2,2,2,1,2,,2,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,12Q2,1,1,1,1,1,2,1,3,1,1,2,1,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,12Q3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,3,1,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,12Q4,1,2,2,2,2,2,2,2,1,1,2,1,2,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36237,3510,8,300,04Q3,2,3,2,3,2,3,2,2,2,3,2,3,2,2,2,3,2,3,2,3,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,36254,3510,2,3,04Q3,1,1,2,1,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,36254,3510,2,3,04Q4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36255,3510,7,150,04Q3,,,,,,,,,2,3,2,3,2,1,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,36255,3510,7,150,04Q4,,,,,,,,,2,3,3,3,3,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36258,3510,7,150,04Q3,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,36259,3510,6,70,04Q3,,,,,,,,,1,2,1,2,1,2,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,36265,3510,8,300,04Q3,1,2,2,2,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,36265,3510,8,300,04Q4,1,2,2,2,1,2,2,2,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36266,3510,8,300,04Q3,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,36266,3510,8,300,04Q4,,,,,,,,,,,,,,,2,3,2,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53281,3510,9,700,01Q3,1,3,1,3,1,3,1,2,1,1,,1,2,2,2,3,1,3,1,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53281,3510,9,700,02Q2,2,3,3,3,3,3,3,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53281,3510,9,700,02Q3,1,3,2,3,1,3,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53281,3510,9,700,03Q4,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53281,3510,9,700,07Q1,1,1,1,1,1,1,1,1,2,3,1,3,1,1,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53281,3510,9,700,07Q2,1,2,1,3,1,2,1,2,2,3,2,3,2,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53322,3510,8,300,01Q2,2,2,2,1,2,2,2,1,1,2,2,2,2,3,1,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53322,3510,8,300,01Q3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53322,3510,8,300,02Q1,2,2,,2,,2,,2,1,2,,1,,3,1,1,,2,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53322,3510,8,300,02Q2,2,3,2,3,2,3,2,1,1,2,2,2,2,3,1,1,1,1,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53322,3510,8,300,02Q3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,1,2,1,2,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,53322,3510,8,300,02Q4,1,2,2,3,2,3,2,2,2,3,2,3,2,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53322,3510,8,300,03Q2,2,3,2,3,2,3,2,2,2,3,2,3,2,3,1,2,2,2,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,53322,3510,8,300,03Q3,2,2,2,3,2,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53322,3510,8,300,03Q4,1,2,1,2,1,2,2,2,1,2,2,2,2,3,1,2,1,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53322,3510,8,300,04Q2,2,3,3,3,3,3,3,3,2,2,3,2,3,3,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53322,3510,8,300,04Q3,2,3,2,3,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53322,3510,8,300,04Q4,1,2,3,2,3,2,2,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53371,3510,4,15,01Q2,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53371,3510,4,15,01Q3,2,2,,3,,3,,2,2,3,,3,,2,2,3,,3,,3,,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53371,3510,4,15,01Q4,2,3,2,3,2,3,3,2,2,3,3,3,3,2,1,2,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53371,3510,4,15,02Q3,2,2,2,2,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53371,3510,4,15,02Q4,2,3,3,2,3,2,3,2,2,3,3,3,3,2,2,3,3,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53371,3510,4,15,03Q1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53371,3510,4,15,03Q2,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53371,3510,4,15,04Q1,2,2,2,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53371,3510,4,15,04Q3,,,,,,,,,1,1,2,1,1,,1,1,,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53371,3510,4,15,04Q4,,,,,,,,,1,2,1,2,1,2,1,3,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
1,53371,3510,4,15,05Q3,,,,,,,,,1,1,,2,1,2,1,2,,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53392,3510,6,70,01Q2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,08Q1,2,3,3,3,3,2,3,2,2,3,3,3,3,2,1,2,2,2,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,08Q2,2,3,3,3,3,3,3,1,2,3,3,3,3,2,1,3,2,3,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,08Q3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,1,2,2,2,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,08Q4,2,3,3,3,3,3,3,1,2,3,3,3,3,2,1,3,3,3,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,09Q1,2,3,3,2,3,3,3,2,2,3,3,3,3,2,1,1,1,1,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,09Q2,2,3,1,3,1,3,2,2,2,3,1,3,1,2,1,3,1,2,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,09Q3,2,3,3,3,3,3,3,2,2,3,3,3,3,2,1,2,2,3,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,09Q4,2,2,1,2,1,3,2,2,2,3,1,3,1,3,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,10Q1,2,2,1,1,1,,,2,2,1,1,2,1,3,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,10Q2,2,3,2,3,3,,,2,2,3,3,3,3,2,2,3,2,3,1,,,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,10Q3,2,3,1,2,1,3,1,2,2,3,1,3,1,2,2,3,1,3,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,10Q4,2,1,1,1,1,1,1,2,2,3,1,2,1,2,2,3,2,3,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,11Q1,2,1,1,2,1,2,1,2,1,1,1,1,1,3,2,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,11Q4,1,2,1,1,1,2,2,2,2,3,3,3,3,3,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,12Q1,1,1,1,1,1,2,1,2,2,3,1,3,1,3,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,12Q4,1,2,3,2,3,2,3,1,2,3,3,3,2,2,1,2,1,1,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,07Q3,,,,,,,,,1,2,2,3,3,1,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,10628,3510,8,300,07Q4,,,,,,,,,1,1,,1,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,08Q2,,,,,,,,,1,1,1,1,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,08Q3,,,,,,,,,1,2,,1,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,10Q1,1,,,,,,,,1,1,1,1,1,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,10Q2,,,,,,,,,1,1,2,1,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,10Q3,,,,,,,,,1,2,2,2,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,10Q4,,,,,,,,,1,2,,2,,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,11Q1,,,,,,,,,1,2,,2,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,11Q2,,,,,,,,,1,3,3,3,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,11Q3,1,,,,,,,,1,2,,1,,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,11Q4,,,,,,,,,1,1,3,1,3,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,12Q1,,,,,,,,,1,2,2,2,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,12Q2,,,,,,,,,1,2,2,2,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,12Q3,,,,,,,,,1,2,,2,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,12Q4,,,,,,,,,1,2,,2,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,7,150,07Q3,2,3,3,3,3,,,1,2,3,3,3,3,1,2,3,3,3,3,3,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,10629,3510,7,150,07Q4,,,,,,,,,2,3,3,3,3,1,2,3,3,3,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,7,150,08Q1,2,3,3,3,3,3,3,1,2,3,3,3,3,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,7,150,08Q2,,,,,,,,,2,3,2,3,3,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,08Q3,2,3,1,2,1,2,2,1,2,2,1,2,1,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,08Q4,2,3,2,3,3,3,3,1,2,3,2,3,3,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,09Q1,2,2,,2,,3,,1,2,2,,2,,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,09Q2,,,,,,,,,1,2,1,2,1,,2,3,2,2,1,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,10Q1,,,,,,,,,1,1,1,1,1,3,1,,,,,,,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,10Q2,,,,,,,,,1,2,2,1,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,10Q3,1,2,1,2,1,,,,1,2,1,2,1,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,10Q4,2,3,2,3,3,3,3,1,2,3,3,2,3,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,11Q1,,,,,,,,,2,3,1,3,2,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,11Q2,,,,,,,,,1,1,,2,,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,11Q3,2,3,2,3,2,3,3,2,2,3,2,3,3,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,11Q4,,,,,,,,,2,3,2,3,2,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,12Q1,2,2,1,2,1,3,2,,2,2,1,2,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,12Q3,,,,,,,,,2,3,1,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,07Q3,,,,,,,,,2,3,3,,,2,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,10630,3510,5,30,07Q4,,,,,,,,,2,3,3,3,3,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,08Q1,,,,,,,,,2,3,2,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,08Q2,,,,,,,,,2,2,2,1,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,08Q3,,,,,,,,,2,1,2,1,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,09Q1,,,,,,,,,2,3,2,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,09Q4,,,,,,,,,2,2,2,2,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,10Q1,1,,,,,,,,1,1,,1,,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,10Q2,,,,,,,,,2,1,,1,,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,10Q3,,,,,,,,,1,1,1,1,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,10Q4,,,,,,,,,2,2,2,2,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,11Q1,,,,,,,,,1,1,,1,,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,11Q2,,,,,,,,,2,2,2,2,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,11Q4,,,,,,,,,2,3,3,3,3,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,12Q1,,,,,,,,,2,3,1,3,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,12Q2,,,,,,,,,1,2,,2,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,12Q3,,,,,,,,,2,2,1,2,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,07Q3,,,,,,,,,1,1,2,1,2,2,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,10631,3510,8,300,07Q4,,,,,,,,,2,3,1,3,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,08Q4,,,,,,,,,2,3,,3,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,09Q1,,,,,,,,,2,3,1,3,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,09Q2,,,,,,,,,2,3,,3,1,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,09Q3,,,,,,,,,2,1,1,1,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,10Q1,1,,,,,,,,1,1,1,1,1,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,10Q2,,,,,,,,,2,1,1,1,,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,10Q3,,,,,,,,,2,2,1,3,1,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,10Q4,2,2,,,,,,,2,2,1,2,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,11Q1,,,,,,,,,2,1,1,1,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,11Q2,,,,,,,,,2,3,,3,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,11Q3,,,,,,,,,2,3,3,3,3,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,12Q1,,,,,,,,,2,1,1,1,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,12Q2,,,,,,,,,1,1,1,1,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,8,300,12Q3,,,,,,,,,2,3,2,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10632,3510,8,300,07Q3,2,,,,,,,,2,3,,3,,2,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,10633,3510,8,300,07Q3,,,,,,,,,1,3,1,3,2,1,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,10633,3510,8,300,07Q4,,,,,,,,,2,3,,3,,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10634,3510,8,300,07Q3,1,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,3,2,3,2,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,10635,3510,8,300,07Q3,1,2,3,3,3,3,3,3,2,3,1,2,1,2,1,1,1,1,1,1,1,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,10635,3510,8,300,09Q4,2,3,2,2,2,2,2,3,2,1,2,2,2,3,1,3,2,3,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10635,3510,8,300,10Q1,2,1,1,2,2,1,1,2,2,3,3,3,1,,1,1,2,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10635,3510,8,300,11Q3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10635,3510,8,300,11Q4,1,1,2,1,2,1,2,1,1,1,2,1,2,3,2,3,3,3,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,10635,3510,8,300,12Q2,2,3,1,3,1,3,1,1,1,1,1,1,1,2,2,3,3,3,3,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,10643,3510,8,300,07Q3,1,3,2,3,2,3,2,2,2,3,,3,,2,1,2,2,1,2,1,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,10645,3510,9,700,07Q3,2,3,3,3,3,3,3,1,2,3,3,3,3,1,1,1,1,1,1,1,1,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,10645,3510,9,700,08Q3,2,3,3,3,3,3,3,1,2,3,3,3,3,2,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10645,3510,9,700,10Q1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10645,3510,9,700,10Q3,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10645,3510,9,700,10Q4,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10645,3510,9,700,11Q1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10645,3510,9,700,11Q2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10645,3510,9,700,11Q3,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10645,3510,9,700,11Q4,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10645,3510,9,700,12Q2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10645,3510,9,700,12Q3,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10789,3510,9,700,07Q4,2,3,,3,,3,,1,1,1,,1,,2,1,1,,1,,1,,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10789,3510,9,700,08Q1,2,3,2,3,2,3,2,1,2,3,1,3,1,2,1,2,2,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10789,3510,9,700,08Q3,2,3,2,3,2,3,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10789,3510,9,700,08Q4,2,3,2,3,2,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,97243,3510,9,700,12Q4,2,3,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14071,3510,9,700,12Q4,2,3,2,3,3,3,3,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,14081,3510,9,700,12Q4,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,14083,3510,5,30,12Q4,,,,,,,,,2,3,2,3,2,3,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,14099,3510,9,700,12Q4,2,3,3,2,3,3,3,1,1,3,3,2,2,2,1,3,3,2,2,3,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,14106,3510,8,300,12Q4,1,2,2,1,2,2,2,3,1,2,2,2,2,2,1,2,,2,2,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,10629,3510,8,300,12Q4,2,3,,3,,3,,,2,3,,3,,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14108,3510,5,30,12Q4,,,,,,,,,,,,,,,2,2,2,2,2,3,3,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,14111,3510,9,700,12Q4,1,2,,2,2,2,2,2,1,2,2,2,2,3,2,3,,3,2,3,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,14112,3510,9,700,12Q4,1,2,2,2,2,2,2,3,2,3,2,3,2,1,1,2,2,2,2,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE
1,10627,3510,8,300,15Q3,2,3,3,3,3,3,3,2,,1,1,,,3,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,8,300,15Q3,,,,,,,,,2,3,3,3,3,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
