"";"Datum";"factor";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"1";1992-03-31;0,106;-1;-1;0;NA;NA
"2";1992-06-30;0,106;-1;0;0;NA;0
"3";1992-09-30;0,106;-1;0;0;NA;NA
"4";1992-12-31;0,106;-1;0;0;NA;NA
"5";1993-03-31;0,106;0;0;0;NA;NA
"6";1993-06-30;0,106;0;0;0;NA;NA
"7";1993-09-30;0,106;0;0;0;NA;NA
"8";1993-12-31;0,106;1;1;0;NA;NA
"9";1994-03-31;0,106;0;0;1;NA;NA
"12";1994-12-31;0,106;1;0;0;NA;NA
"15";1995-09-30;0,106;-1;0;0;NA;NA
"21";1997-03-31;0,106;0;-1;0;NA;0
"51";1993-03-31;0,37728;0;1;1;NA;1
"61";1993-06-30;0,37728;2;1;0;NA;1
"81";1993-12-31;0,37728;0;0;0;NA;0
"13";1995-03-31;0,37728;1;1;0;NA;1
"14";1995-06-30;0,37728;-1;-1;1;NA;-1
"211";1997-03-31;0,2358;-1;0;0;NA;-1
"11";1992-03-31;0,066452;0;0;0;NA;0
"22";1992-06-30;0,066452;0;0;0;NA;0
"31";1992-09-30;0,066452;0;0;0;NA;0
"41";1992-12-31;0,066452;0;0;0;NA;0
"71";1993-09-30;0,066452;2;2;0;NA;2
"82";1993-12-31;0,066452;0;0;0;NA;0
"91";1994-03-31;0,066452;0;0;0;NA;0
"121";1994-12-31;0,066452;0;0;0;NA;0
"131";1995-03-31;0,066452;-1;0;0;NA;0
"141";1995-06-30;0,066452;0;0;0;NA;0
"151";1995-09-30;0,066452;1;0;0;NA;0
"16";1995-12-31;0,066452;0;0;0;NA;0
"17";1996-03-31;0,066452;0;0;0;NA;0
"18";1996-06-30;0,066452;0;0;0;NA;0
"142";1995-06-30;0,1272;-2;-1;0;NA;-1
"152";1995-09-30;0,1272;1;1;0;NA;1
"221";1997-06-30;0,0636;-1;1;0;NA;0
"110";1992-03-31;0,067524;1;1;0;NA;1
"23";1992-06-30;0,067524;-1;0;0;NA;0
"32";1992-09-30;0,067524;-1;-1;0;NA;-1
"42";1992-12-31;0,067524;0;0;-1;NA;0
"52";1993-03-31;0,067524;0;0;1;NA;0
"83";1993-12-31;0,067524;0;0;1;NA;-1
"92";1994-03-31;0,067524;0;0;0;NA;1
"10";1994-06-30;0,067524;0;0;0;NA;NA
"111";1994-09-30;0,067524;1;1;0;NA;1
"122";1994-12-31;0,067524;-1;-1;0;NA;-1
"132";1995-03-31;0,067524;-1;0;0;NA;0
"143";1995-06-30;0,067524;0;-1;-1;NA;-1
"153";1995-09-30;0,067524;0;-1;0;NA;-1
"161";1995-12-31;0,067524;-1;0;0;NA;0
"171";1996-03-31;0,067524;0;0;0;NA;0
"181";1996-06-30;0,067524;-1;0;0;NA;-1
"19";1996-09-30;0,135048;0;0;0;NA;0
"20";1996-12-31;0,135048;0;0;0;NA;0
"212";1997-03-31;0,157556;-1;-1;0;NA;-1
"222";1997-06-30;0,135048;0;1;0;NA;1
"27";1998-09-30;0,135048;0;0;1;NA;1
"28";1998-12-31;0,135048;0;1;-1;NA;0
"29";1999-03-31;0,135048;0;-1;0;NA;0
"30";1999-06-30;0,135048;0;0;0;NA;0
"311";1999-09-30;0,135048;0;0;0;NA;0
"45";2003-03-31;0,149595;0;-1;0;NA;-1
"46";2003-06-30;0,149595;0;0;0;NA;0
"112";1992-03-31;0,28296;-1;0;-1;NA;0
"24";1992-06-30;0,28296;1;0;0;NA;0
"33";1992-09-30;0,28296;0;1;0;NA;1
"43";1992-12-31;0,28296;-1;0;0;NA;-1
"144";1995-06-30;0,28296;1;1;1;NA;1
"154";1995-09-30;0,28296;0;0;0;NA;0
"162";1995-12-31;0,28296;0;0;-1;NA;0
"70";1992-03-31;0,102894;-1;0;0;NA;0
"113";1992-03-31;0,321546;0;0;0;NA;0
"25";1992-06-30;0,321546;-2;0;-1;NA;-2
"310";1992-09-30;0,321546;0;-1;0;NA;0
"410";1992-12-31;0,321546;-1;0;-1;NA;-1
"54";1993-03-31;0,321546;0;0;-1;NA;0
"62";1993-06-30;0,321546;0;1;0;NA;0
"72";1993-09-30;0,321546;1;0;0;NA;1
"84";1993-12-31;0,321546;-2;-1;0;NA;-2
"93";1994-03-31;0,321546;1;1;1;NA;1
"101";1994-06-30;0,321546;-2;-1;0;NA;-2
"114";1994-09-30;0,321546;1;1;1;NA;2
"123";1994-12-31;0,321546;-1;0;0;NA;0
"133";1995-03-31;0,321546;-1;-1;-1;NA;-1
"145";1995-06-30;0,321546;1;1;1;NA;0
"155";1995-09-30;0,321546;0;-1;-1;NA;1
"163";1995-12-31;0,321546;-2;-1;0;NA;-1
"172";1996-03-31;0,321546;1;0;1;NA;1
"182";1996-06-30;0,321546;0;0;0;NA;0
"191";1996-09-30;0,321546;0;0;1;NA;1
"201";1996-12-31;0,05359;0;0;1;NA;0
"271";1998-09-30;0,05359;1;1;-1;NA;0
"281";1998-12-31;0,05359;0;0;0;NA;0
"291";1999-03-31;0,05359;0;-1;1;NA;1
"301";1999-06-30;0,05359;1;0;0;NA;1
"312";1999-09-30;0,05359;0;-1;-1;NA;1
"34";2000-06-30;0,05359;1;0;0;NA;0
"35";2000-09-30;0,05359;0;0;0;NA;0
"36";2000-12-31;0,05359;-1;-2;0;NA;-1
"37";2001-03-31;0,057535;0;0;1;NA;1
"38";2001-06-30;0,057535;-2;-1;-1;NA;-1
"39";2001-09-30;0,057535;1;0;1;NA;0
"40";2001-12-31;0,057535;1;1;1;NA;0
"411";2002-03-31;0,057535;0;0;0;NA;0
"421";2002-06-30;0,057535;1;0;1;NA;1
"431";2002-09-30;0,057535;0;0;0;NA;-1
"44";2002-12-31;0,057535;-2;0;0;NA;-2
"451";2003-03-31;0,057535;0;0;1;NA;2
"461";2003-06-30;0,057535;-1;-1;0;NA;-1
"47";2003-09-30;0,057535;1;-1;1;NA;1
"48";2003-12-31;0,057535;0;0;0;NA;0
"49";2004-03-31;0,057535;0;0;-1;NA;-1
"50";2004-06-30;0,057535;1;0;0;NA;0
"511";2004-09-30;0,057535;0;0;0;NA;0
"521";2004-12-31;0,057535;0;0;0;NA;0
"53";2005-03-31;0,05131;0;0;-1;NA;0
"313";1992-09-30;0,162916;0;0;0;NA;0
"55";1993-03-31;0,162916;-1;-1;-1;NA;-1
"63";1993-06-30;0,162916;0;0;0;NA;0
"73";1993-09-30;0,162916;-1;-1;-1;NA;-1
"85";1993-12-31;0,162916;0;0;0;NA;0
"115";1992-03-31;0,16077;0;-1;0;NA;-1
"210";1992-06-30;0,16077;0;0;0;NA;0
"314";1992-09-30;0,16077;1;2;1;NA;2
"74";1993-09-30;0,16077;2;2;0;NA;1
"86";1993-12-31;0,16077;-1;-1;1;NA;-1
"94";1994-03-31;0,16077;-1;-1;0;NA;-1
"102";1994-06-30;0,16077;1;1;1;NA;1
"116";1994-09-30;0,16077;0;0;0;NA;0
"173";1996-03-31;0,16077;0;0;0;NA;0
"183";1996-06-30;0,16077;0;0;0;NA;0
"213";1997-03-31;0,128616;1;0;1;NA;0
"223";1997-06-30;0,128616;-1;0;1;NA;0
"251";1998-03-31;0,128616;0;0;0;NA;0
"26";1998-06-30;0,128616;0;0;0;NA;0
"272";1998-09-30;0,128616;0;1;1;NA;1
"58";2006-06-30;0,041048;0;1;1;NA;1
"64";2007-12-31;0,041048;-1;-2;-2;NA;-1
"65";2008-03-31;0,041048;1;1;1;NA;1
"66";2008-06-30;0,041048;0;0;0;NA;0
"67";1993-06-30;0,056206;2;1;0;NA;1
"710";1993-09-30;0,056206;0;0;0;NA;1
"174";1996-03-31;0,056206;0;0;1;NA;0
"361";2000-12-31;0,140515;0;-1;0;NA;-1
"59";2006-09-30;0,22098;0;0;0;NA;0
"621";2007-06-30;0,22098;0;0;0;NA;0
"631";2007-09-30;0,22098;0;0;0;NA;0
"641";2007-12-31;0,22098;0;0;0;NA;0
"651";2008-03-31;0,22098;0;0;1;NA;0
"661";2008-06-30;0,22098;0;0;0;NA;0
"69";2009-03-31;0,22098;-1;0;-1;NA;0
"701";2009-06-30;0,22098;0;0;0;NA;-1
"75";2010-09-30;0,203345;-1;0;0;NA;0
"76";2010-12-31;0,203345;0;0;0;NA;0
"77";2011-03-31;0,203345;1;0;1;NA;-1
"78";2011-06-30;0,203345;-1;0;0;NA;0
"79";2011-09-30;0,203345;0;0;-1;NA;0
"80";2011-12-31;0,203345;0;0;0;NA;0
"811";2012-03-31;0,203345;-1;0;0;NA;0
"821";2012-06-30;0,203345;0;0;0;NA;0
"831";2012-09-30;0,203345;1;0;0;NA;0
"841";2012-12-31;0,203345;-1;0;0;NA;0
"87";2013-09-30;0,20277;0;0;0;NA;0
"88";2013-12-31;0,20277;0;0;0;NA;0
"89";2014-03-31;0,20277;0;-1;-1;NA;-1
"90";2014-06-30;0,20277;-1;1;1;NA;1
"911";2014-09-30;0,20277;2;0;0;NA;0
"921";2014-12-31;0,20277;-2;-2;0;NA;-1
"931";2015-03-31;0,20277;1;2;0;NA;1
"169";1992-03-31;0,032154;-1;-2;-2;NA;-2
"117";1992-03-31;0,225078;0;1;0;NA;1
"214";1992-06-30;0,225078;-2;0;0;NA;0
"315";1992-09-30;0,225078;2;0;1;NA;-1
"412";1992-12-31;0,225078;-1;-1;0;NA;-1
"56";1993-03-31;0,225078;0;2;0;NA;0
"68";1993-06-30;0,225078;-2;0;0;NA;1
"711";1993-09-30;0,225078;0;0;0;NA;0
"810";1993-12-31;0,225078;0;0;0;NA;0
"103";1994-06-30;0,225078;-1;0;0;NA;-1
"118";1994-09-30;0,225078;0;-1;0;NA;-1
"124";1994-12-31;0,225078;-1;-1;0;NA;0
"156";1995-09-30;0,225078;1;1;0;NA;-1
"164";1995-12-31;0,225078;0;1;-1;NA;-2
"175";1996-03-31;0,225078;0;-1;0;NA;0
"184";1996-06-30;0,225078;0;0;0;NA;0
"192";1996-09-30;0,225078;1;0;0;NA;0
"202";1996-12-31;0,225078;-1;0;1;NA;1
"215";1997-03-31;0,225078;0;0;0;NA;0
"252";1998-03-31;0,225078;0;0;-1;NA;0
"261";1998-06-30;0,225078;-1;-1;0;NA;-1
"273";1998-09-30;0,225078;-2;0;-2;NA;0
"282";1998-12-31;0,225078;0;0;0;NA;0
"292";1999-03-31;0,225078;0;0;0;NA;0
"119";1992-03-31;0,192924;0;0;0;NA;0
"216";1992-06-30;0,192924;0;0;0;NA;0
"316";1992-09-30;0,192924;0;0;0;NA;0
"413";1992-12-31;0,192924;0;0;1;NA;0
"57";1993-03-31;0,192924;0;0;0;NA;0
"610";1993-06-30;0,192924;-1;0;0;NA;0
"712";1993-09-30;0,192924;1;0;0;NA;0
"812";1993-12-31;0,192924;-1;-1;0;NA;-1
"95";1994-03-31;0,192924;0;0;0;NA;0
"104";1994-06-30;0,192924;0;0;0;NA;0
"1110";1994-09-30;0,192924;0;0;0;NA;0
"125";1994-12-31;0,192924;0;0;-1;NA;0
"134";1995-03-31;0,192924;0;0;0;NA;-1
"146";1995-06-30;0,192924;-1;0;0;NA;0
"157";1995-09-30;0,192924;-1;-1;0;NA;-1
"283";1998-12-31;0,192924;1;0;1;NA;0
"293";1999-03-31;0,192924;-1;1;0;NA;1
"302";1999-06-30;0,192924;1;0;0;NA;1
"317";1999-09-30;0,192924;0;0;1;NA;0
"120";1992-03-31;0,066452;-1;-1;0;NA;0
"318";1992-09-30;0,066452;0;0;1;NA;0
"510";1993-03-31;0,066452;0;0;0;NA;0
"813";1993-12-31;0,066452;0;0;-1;NA;0
"96";1994-03-31;0,066452;-1;0;0;NA;0
"126";1994-12-31;0,066452;1;1;0;NA;1
"158";1995-09-30;0,066452;-1;-1;0;NA;-1
"165";1995-12-31;0,066452;-1;-1;0;NA;-1
"193";1996-09-30;0,099678;1;-1;1;NA;-1
"203";1996-12-31;0,066452;1;0;1;NA;0
"217";1997-03-31;0,099678;-1;0;-1;NA;0
"224";1997-06-30;0,066452;-2;-1;0;NA;-1
"253";1998-03-31;0,066452;-1;-2;0;NA;-2
"262";1998-06-30;0,066452;1;0;0;NA;0
"274";1998-09-30;0,066452;0;0;-1;NA;0
"284";1998-12-31;0,066452;0;0;1;NA;0
"294";1999-03-31;0,066452;0;-1;-1;NA;0
"303";1999-06-30;0,066452;-1;-2;-1;NA;-2
"127";1992-03-31;0,064308;0;-1;0;NA;-1
"814";1993-12-31;0,064308;-1;0;-1;NA;0
"97";1994-03-31;0,064308;0;NA;0;NA;-1
"128";1992-03-31;0,106;0;0;NA;NA;0
"218";1992-06-30;0,106;-1;0;NA;NA;NA
"319";1992-09-30;0,106;-1;0;0;NA;NA
"611";1993-06-30;0,106;-1;1;0;NA;NA
"713";1993-09-30;0,106;NA;2;0;NA;NA
"815";1993-12-31;0,106;-1;0;0;NA;0
"1111";1994-09-30;0,106;0;0;0;NA;-1
"129";1994-12-31;0,106;0;0;0;NA;0
"135";1995-03-31;0,106;1;0;1;NA;1
"147";1995-06-30;0,106;0;0;0;NA;0
"130";1992-03-31;0,04823;0;0;0;NA;2
"219";1992-06-30;0,04823;0;-1;1;NA;-2
"320";1992-09-30;0,04823;-2;2;-2;NA;2
"612";1993-06-30;0,04823;1;0;0;NA;0
"714";1993-09-30;0,04823;0;0;0;NA;0
"816";1993-12-31;0,04823;-1;-2;0;NA;-2
"1112";1994-09-30;0,04823;0;0;0;NA;0
"136";1992-03-31;0,246515;0;0;1;NA;0
"220";1992-06-30;0,246515;-2;-1;-1;NA;-1
"321";1992-09-30;0,246515;0;0;0;NA;0
"414";1992-12-31;0,246515;1;0;1;NA;0
"512";1993-03-31;0,246515;-1;-1;-1;NA;-1
"715";1993-09-30;0,246515;0;0;1;NA;0
"817";1993-12-31;0,246515;0;0;-1;NA;0
"98";1994-03-31;0,246515;0;0;1;NA;0
"105";1994-06-30;0,246515;0;0;0;NA;0
"1113";1994-09-30;0,246515;0;0;1;NA;0
"1210";1994-12-31;0,246515;0;0;0;NA;0
"137";1995-03-31;0,246515;0;0;0;NA;0
"148";1995-06-30;0,246515;0;0;0;NA;0
"176";1996-03-31;0,246515;1;0;1;NA;0
"185";1996-06-30;0,246515;-2;-2;-1;NA;-2
"194";1996-09-30;0,147909;0;0;0;NA;0
"254";1998-03-31;0,147909;-1;1;1;NA;1
"362";2000-12-31;0,077169;-2;-2;-2;NA;-2
"138";1992-03-31;0,04716;-2;-1;-1;NA;-1
"225";1992-06-30;0,04716;0;-1;0;NA;-1
"513";1993-03-31;0,04716;0;0;0;NA;0
"613";1993-06-30;0,04716;0;0;-1;NA;0
"139";1992-03-31;0,031083;0;0;0;NA;0
"226";1992-06-30;0,031083;0;0;1;NA;0
"322";1992-09-30;0,031083;0;0;1;NA;0
"415";1992-12-31;0,031083;-1;-1;0;NA;-1
"514";1993-03-31;0,031083;-2;-2;0;NA;-2
"818";1993-12-31;0,031083;0;0;1;NA;0
"1114";1994-09-30;0,031083;0;0;-1;NA;0
"1211";1994-12-31;0,031083;0;0;-1;NA;0
"1310";1995-03-31;0,031083;0;0;-1;NA;0
"149";1995-06-30;0,031083;0;-1;-1;NA;0
"159";1995-09-30;0,031083;-1;1;0;NA;NA
"166";1995-12-31;0,031083;-1;0;-1;NA;-1
"177";1996-03-31;0,031083;0;0;-1;NA;0
"186";1996-06-30;0,031083;NA;0;0;NA;0
"195";1996-09-30;0,031083;NA;0;0;NA;1
"204";1996-12-31;0,031083;-1;0;0;NA;-2
"2110";1997-03-31;0,031083;-2;-2;-1;NA;-2
"275";1998-09-30;0,031083;1;1;0;NA;1
"290";1992-03-31;0,192924;0;0;-1;NA;0
"2911";1992-06-30;0,192924;0;0;0;NA;0
"2921";1992-09-30;0,192924;0;0;0;NA;0
"2931";1992-03-31;0,008574;0;0;0;NA;NA
"2941";1992-06-30;0,008574;-1;0;0;NA;0
"295";1992-09-30;0,008574;1;1;1;NA;1
"296";1992-03-31;0,051447;0;1;0;NA;1
"1212";1994-12-31;0,205788;-1;0;0;NA;0
"1311";1995-03-31;0,205788;0;0;0;NA;-1
"1410";1995-06-30;0,205788;-1;0;0;NA;-1
"178";1996-03-31;0,205788;-1;0;-1;NA;0
"140";1992-03-31;0,465164;-1;-1;1;NA;-1
"227";1992-06-30;0,465164;0;0;-2;NA;0
"1213";1994-12-31;0,465164;0;0;-1;NA;0
"1312";1995-03-31;0,465164;0;0;1;NA;0
"1411";1995-06-30;0,465164;0;0;1;NA;0
"1510";1995-09-30;0,465164;0;0;-1;NA;0
"2111";1997-03-31;0,465164;1;0;1;NA;0
"228";1997-06-30;0,33226;0;0;-1;NA;0
"255";1998-03-31;0,465164;0;0;0;NA;0
"263";1998-06-30;0,465164;1;2;1;NA;2
"276";1998-09-30;0,465164;-1;-1;-1;NA;-1
"3110";1999-09-30;0,465164;-1;-1;-1;NA;-1
"3131";1992-03-31;0,180064;1;0;0;NA;0
"3141";1992-06-30;0,180064;-1;1;0;NA;1
"3151";1992-09-30;0,180064;-1;-1;0;NA;-2
"3161";1992-12-31;0,180064;0;0;0;NA;0
"3171";1993-03-31;0,180064;0;0;-1;NA;0
"3181";1993-06-30;0,180064;0;0;0;NA;0
"187";1996-06-30;0,321546;NA;0;0;NA;-1
"150";1992-03-31;0,232582;0;1;0;NA;0
"229";1992-06-30;0,232582;0;0;0;NA;0
"323";1992-09-30;0,232582;0;0;0;NA;0
"416";1992-12-31;0,232582;0;0;0;NA;0
"819";1993-12-31;0,232582;1;1;1;NA;1
"99";1994-03-31;0,232582;0;0;0;NA;0
"2112";1997-03-31;0,232582;0;0;0;NA;0
"285";1998-12-31;0,232582;0;0;0;NA;0
"297";1999-03-31;0,232582;0;2;0;NA;0
"304";1999-06-30;0,232582;0;0;0;NA;0
"3111";1999-09-30;0,232582;0;0;0;NA;0
"160";1992-03-31;0,112539;-1;0;0;NA;0
"230";1992-06-30;0,112539;1;0;0;NA;0
"324";1992-09-30;0,112539;0;0;0;NA;0
"417";1992-12-31;0,112539;0;0;0;NA;0
"515";1993-03-31;0,112539;0;0;-1;NA;0
"614";1993-06-30;0,112539;-1;-1;0;NA;-1
"2210";1997-06-30;0,075026;-1;0;0;NA;0
"298";1999-03-31;0,112539;-1;0;-1;NA;0
"305";1999-06-30;0,112539;-2;0;-1;NA;-1
"3112";1999-09-30;0,112539;0;0;0;NA;0
"167";1992-03-31;0,087888;0;0;0;NA;0
"231";1992-06-30;0,087888;-1;-1;0;NA;-1
"325";1992-09-30;0,087888;1;1;NA;NA;1
"418";1992-12-31;0,087888;-1;0;NA;NA;0
"516";1993-03-31;0,087888;0;-1;0;NA;-1
"615";1993-06-30;0,087888;1;1;0;NA;1
"716";1993-09-30;0,087888;0;0;0;NA;0
"820";1993-12-31;0,087888;0;0;0;NA;0
"910";1994-03-31;0,087888;-1;-1;0;NA;-1
"106";1994-06-30;0,087888;0;0;0;NA;0
"1115";1994-09-30;0,087888;1;1;0;NA;1
"1214";1994-12-31;0,087888;-1;0;0;NA;-1
"1412";1995-06-30;0,087888;-1;-1;0;NA;0
"1511";1995-09-30;0,087888;1;1;0;NA;0
"168";1995-12-31;0,087888;0;-1;0;NA;0
"179";1996-03-31;0,087888;0;0;0;NA;0
"196";1996-09-30;0,087888;0;0;0;NA;0
"205";1996-12-31;0,043944;-1;-1;0;NA;-1
"2113";1997-03-31;0,087888;1;0;0;NA;0
"2211";1997-06-30;0,043944;0;0;0;NA;0
"256";1998-03-31;0,043944;0;0;0;NA;0
"264";1998-06-30;0,043944;0;0;0;NA;0
"277";1998-09-30;0,043944;0;0;0;NA;0
"341";2000-06-30;0,043944;0;0;0;NA;0
"351";2000-09-30;0,043944;-1;-1;0;NA;-1
"391";2001-09-30;0,051784;-1;-1;-1;NA;0
"401";2001-12-31;0,051784;1;0;0;NA;1
"419";2002-03-31;0,051784;1;1;0;NA;0
"60";2006-12-31;0,050171;1;1;0;NA;0
"170";1992-03-31;0,075026;-1;0;0;NA;0
"232";1992-06-30;0,075026;-1;-1;0;NA;-1
"326";1992-09-30;0,075026;-2;0;0;NA;0
"717";1993-09-30;0,075026;NA;-2;0;NA;-2
"822";1993-12-31;0,075026;NA;0;0;NA;1
"912";1994-03-31;0,075026;0;0;0;NA;-1
"107";1994-06-30;0,075026;-1;0;0;NA;0
"1116";1994-09-30;0,075026;0;0;0;NA;1
"1413";1995-06-30;0,075026;0;0;0;NA;0
"1512";1995-09-30;0,075026;1;0;0;NA;1
"1610";1995-12-31;0,075026;0;1;1;NA;0
"1710";1996-03-31;0,075026;1;1;-1;NA;1
"180";1992-03-31;0,300104;-1;-1;0;NA;0
"233";1992-06-30;0,300104;-2;-2;0;NA;-2
"327";1992-09-30;0,300104;-1;-1;-1;NA;-1
"420";1992-12-31;0,300104;-1;-1;1;NA;-1
"517";1993-03-31;0,300104;-2;-2;-1;NA;-2
"718";1993-09-30;0,300104;1;1;0;NA;1
"823";1993-12-31;0,300104;0;0;1;NA;0
"913";1994-03-31;0,300104;0;0;-1;NA;0
"108";1994-06-30;0,300104;0;0;1;NA;0
"1117";1994-09-30;0,300104;0;0;-1;NA;0
"1215";1994-12-31;0,300104;0;0;0;NA;0
"1313";1995-03-31;0,300104;0;0;1;NA;0
"1414";1995-06-30;0,300104;0;0;0;NA;0
"1513";1995-09-30;0,300104;0;0;0;NA;0
"1611";1995-12-31;0,300104;0;0;0;NA;0
"188";1996-06-30;0,300104;0;0;1;NA;0
"197";1996-09-30;0,300104;-2;0;-1;NA;0
"206";1996-12-31;0,300104;2;0;0;NA;0
"2114";1997-03-31;0,300104;-1;0;0;NA;0
"189";1992-03-31;0,398712;0;1;0;NA;1
"234";1992-06-30;0,398712;-1;-2;0;NA;-2
"328";1992-09-30;0,398712;0;0;0;NA;0
"422";1992-12-31;0,398712;1;1;0;NA;1
"518";1993-03-31;0,398712;-1;-1;0;NA;-1
"616";1993-06-30;0,398712;0;0;1;NA;0
"719";1993-09-30;0,398712;0;0;-1;NA;0
"824";1993-12-31;0,398712;0;-1;0;NA;-1
"914";1994-03-31;0,398712;1;1;0;NA;1
"109";1994-06-30;0,398712;-1;0;0;NA;0
"1216";1994-12-31;0,398712;0;0;0;NA;0
"1314";1995-03-31;0,398712;1;2;0;NA;2
"1415";1995-06-30;0,398712;0;0;0;NA;0
"3113";1999-09-30;0,398712;1;-2;0;NA;-2
"190";1992-03-31;0,345121;0;0;1;NA;0
"235";1992-06-30;0,345121;-2;-2;-2;NA;-2
"329";1992-09-30;0,345121;2;2;2;NA;2
"423";1992-12-31;0,345121;0;0;0;NA;0
"519";1993-03-31;0,345121;0;0;0;NA;0
"617";1993-06-30;0,345121;0;0;-1;NA;0
"915";1994-03-31;0,345121;0;0;-1;NA;0
"1010";1994-06-30;0,345121;0;0;0;NA;0
"1118";1994-09-30;0,345121;0;0;0;NA;0
"1217";1994-12-31;0,345121;0;0;0;NA;0
"1315";1995-03-31;0,345121;0;0;0;NA;0
"1416";1995-06-30;0,345121;0;0;0;NA;0
"1514";1995-09-30;0,345121;0;0;0;NA;0
"1612";1995-12-31;0,345121;-2;-2;-1;NA;-2
"1711";1996-03-31;0,345121;-1;0;-1;NA;0
"1810";1996-06-30;0,345121;0;0;0;NA;0
"198";1996-09-30;0,345121;0;0;0;NA;0
"207";1996-12-31;0,295818;-2;-2;-2;NA;-2
"278";1998-09-30;0,295818;0;0;0;NA;0
"286";1998-12-31;0,295818;-2;-2;-2;NA;-2
"299";1999-03-31;0,295818;1;2;2;NA;2
"363";2000-12-31;0,128615;-2;-2;-1;NA;-2
"371";2001-03-31;0,0748;0;0;-1;NA;0
"381";2001-06-30;0,0748;0;0;0;NA;0
"392";2001-09-30;0,0748;0;0;0;NA;0
"432";2002-09-30;0,0748;0;0;0;NA;0
"441";2002-12-31;0,0748;-2;-2;-2;NA;-2
"481";2003-12-31;0,0748;-2;0;0;NA;-2
"491";2004-03-31;0,0748;0;0;0;NA;0
"501";2004-06-30;0,0748;0;0;-2;NA;0
"571";2006-03-31;0,114025;0;0;0;NA;0
"618";2007-03-31;0,114025;0;0;0;NA;0
"622";2007-06-30;0,114025;0;0;0;NA;0
"681";2008-12-31;0,114025;0;0;0;NA;0
"691";2009-03-31;0,114025;0;0;0;NA;0
"702";2009-06-30;0,114025;0;0;0;NA;0
"7110";2009-09-30;0,114025;0;0;0;NA;0
"741";2010-06-30;0,10591;0;0;0;NA;0
"751";2010-09-30;0,10591;0;0;0;NA;0
"761";2010-12-31;0,10591;0;0;1;NA;0
"771";2011-03-31;0,10591;0;0;0;NA;0
"781";2011-06-30;0,10591;0;0;-1;NA;0
"791";2011-09-30;0,10591;0;0;0;NA;0
"801";2011-12-31;0,10591;0;0;0;NA;0
"8110";2012-03-31;0,10591;0;0;0;NA;0
"825";2012-06-30;0,10591;NA;0;0;NA;0
"4611";1992-03-31;0,120043;0;-1;-1;NA;0
"462";1992-06-30;0,120043;0;-1;0;NA;-1
"463";1992-09-30;0,120043;0;1;0;NA;1
"464";1992-12-31;0,120043;1;1;0;NA;1
"199";1992-03-31;0,135045;0;-1;0;NA;0
"236";1992-06-30;0,135045;-1;0;0;NA;-1
"330";1992-09-30;0,135045;0;0;0;NA;0
"424";1992-12-31;0,135045;0;-1;0;NA;-1
"520";1993-03-31;0,135045;0;2;-1;NA;2
"1712";1996-03-31;0,135045;1;1;1;NA;0
"331";1992-09-30;0,398712;0;0;0;NA;0
"425";1992-12-31;0,398712;0;0;-1;NA;0
"522";1993-03-31;0,398712;-1;0;0;NA;0
"619";1993-06-30;0,398712;0;0;-1;NA;0
"720";1993-09-30;0,398712;1;0;0;NA;0
"826";1993-12-31;0,398712;0;0;1;NA;0
"916";1994-03-31;0,398712;-1;0;-1;NA;0
"1011";1994-06-30;0,398712;0;0;0;NA;0
"1119";1994-09-30;0,398712;0;0;0;NA;0
"1218";1994-12-31;0,398712;0;0;0;NA;0
"1316";1995-03-31;0,398712;0;0;-1;NA;0
"1417";1995-06-30;0,398712;0;0;0;NA;-1
"1515";1995-09-30;0,398712;0;0;-1;NA;0
"1613";1995-12-31;0,398712;0;0;0;NA;0
"1713";1996-03-31;0,398712;-1;0;-1;NA;0
"1811";1996-06-30;0,398712;-1;0;0;NA;0
"1910";1996-09-30;0,132904;-1;0;0;NA;-2
"208";1996-12-31;0,132904;1;0;0;NA;1
"2115";1997-03-31;0,132904;0;0;-1;NA;-1
"2212";1997-06-30;0,132904;-1;0;0;NA;0
"279";1998-09-30;0,132904;1;-1;0;NA;0
"287";1998-12-31;0,132904;0;-2;0;NA;1
"2910";1999-03-31;0,132904;-1;-1;0;NA;-1
"306";1999-06-30;0,132904;1;0;0;NA;-1
"3114";1999-09-30;0,132904;0;-1;0;NA;0
"364";2000-12-31;0,132904;-1;0;0;NA;0
"372";2001-03-31;0,12428;-1;0;0;NA;0
"382";2001-06-30;0,12428;1;2;0;NA;0
"4110";2002-03-31;0,12428;0;0;0;NA;0
"426";2002-06-30;0,12428;0;0;0;NA;-1
"433";2002-09-30;0,12428;0;0;0;NA;0
"442";2002-12-31;0,12428;1;0;0;NA;0
"452";2003-03-31;0,12428;-1;0;0;NA;0
"502";2004-06-30;0,12428;NA;0;NA;NA;0
"5110";2004-09-30;0,12428;0;0;0;NA;0
"523";2004-12-31;0,12428;1;0;0;NA;0
"531";2005-03-31;0,120866;0;0;0;NA;0
"508";1992-03-31;0,21972;0;0;0;NA;0
"509";1992-06-30;0,21972;1;0;0;NA;0
"5101";1992-09-30;0,21972;1;0;0;NA;1
"5111";1992-12-31;0,21972;-1;0;-1;NA;0
"5121";1992-03-31;0,240088;0;0;1;NA;0
"1100";1992-03-31;0,096462;0;0;0;NA;0
"332";1992-09-30;0,096462;0;0;0;NA;0
"427";1992-12-31;0,096462;0;0;0;NA;0
"524";1993-03-31;0,096462;0;0;0;NA;0
