"","Date","Datum","res.Q1","res.Q2A","res.Q2P","res.Q3A","res.Q3P","res.Q4A","res.Q4P","res.Q5A","res.Q5P","res.Q6","res.Q7","res.Q8","res.Q9","res.Q10","res.Q12","nonres.Q1","nonres.Q2A","nonres.Q2P","nonres.Q3A","nonres.Q3P","nonres.Q4A","nonres.Q4P","nonres.Q5A","nonres.Q5P","nonres.Q6","nonres.Q7","nonres.Q8","nonres.Q9","nonres.Q10","nonres.Q12","total.Q1","total.Q2A","total.Q2P","total.Q3A","total.Q3P","total.Q4A","total.Q4P","total.Q5A","total.Q5P","total.Q6","total.Q7","total.Q8","total.Q9","total.Q10","total.Q12","con_res.Q1","con_res.Q2A","con_res.Q2P","con_res.Q3A","con_res.Q3P","con_res.Q4A","con_res.Q4P","con_res.Q5A","con_res.Q5P","con_res.Q6","con_res.Q7","con_res.Q8","con_res.Q9","con_res.Q10","con_res.Q12","con_nonres.Q1","con_nonres.Q2A","con_nonres.Q2P","con_nonres.Q3A","con_nonres.Q3P","con_nonres.Q4A","con_nonres.Q4P","con_nonres.Q5A","con_nonres.Q5P","con_nonres.Q6","con_nonres.Q7","con_nonres.Q8","con_nonres.Q9","con_nonres.Q10","con_nonres.Q12","con_tot.Q1","con_tot.Q2A","con_tot.Q2P","con_tot.Q3A","con_tot.Q3P","con_tot.Q4A","con_tot.Q4P","con_tot.Q5A","con_tot.Q5P","con_tot.Q6","con_tot.Q7","con_tot.Q8","con_tot.Q9","con_tot.Q10","con_tot.Q12","subcon_res.Q1","subcon_res.Q2A","subcon_res.Q2P","subcon_res.Q3A","subcon_res.Q3P","subcon_res.Q4A","subcon_res.Q4P","subcon_res.Q5A","subcon_res.Q5P","subcon_res.Q6","subcon_res.Q7","subcon_res.Q8","subcon_res.Q9","subcon_res.Q10","subcon_res.Q12","subcon_nonres.Q1","subcon_nonres.Q2A","subcon_nonres.Q2P","subcon_nonres.Q3A","subcon_nonres.Q3P","subcon_nonres.Q4A","subcon_nonres.Q4P","subcon_nonres.Q5A","subcon_nonres.Q5P","subcon_nonres.Q6","subcon_nonres.Q7","subcon_nonres.Q8","subcon_nonres.Q9","subcon_nonres.Q10","subcon_nonres.Q12","subcon_tot.Q1","subcon_tot.Q2A","subcon_tot.Q2P","subcon_tot.Q3A","subcon_tot.Q3P","subcon_tot.Q4A","subcon_tot.Q4P","subcon_tot.Q5A","subcon_tot.Q5P","subcon_tot.Q6","subcon_tot.Q7","subcon_tot.Q8","subcon_tot.Q9","subcon_tot.Q10","subcon_tot.Q12","wc.Q1","wc.Q2A","wc.Q2P","wc.Q3A","wc.Q3P","wc.Q4A","wc.Q4P","wc.Q5A","wc.Q5P","wc.Q6","wc.Q7","wc.Q8","wc.Q9","wc.Q10","wc.Q12","kzn.Q1","kzn.Q2A","kzn.Q2P","kzn.Q3A","kzn.Q3P","kzn.Q4A","kzn.Q4P","kzn.Q5A","kzn.Q5P","kzn.Q6","kzn.Q7","kzn.Q8","kzn.Q9","kzn.Q10","kzn.Q12","gp.Q1","gp.Q2A","gp.Q2P","gp.Q3A","gp.Q3P","gp.Q4A","gp.Q4P","gp.Q5A","gp.Q5P","gp.Q6","gp.Q7","gp.Q8","gp.Q9","gp.Q10","gp.Q12"
"1","1993Q2",1993-06-30,16.3398692810458,-62.7777777777778,-39.0804597701149,-47.5308641975309,-33.9622641509434,NA,NA,NA,NA,65.0602409638554,17.5287356321839,4.33526011560694,77.8089887640449,3.35365853658537,NA,11.1842105263158,-64.5348837209302,-34.5679012345679,-52.4390243902439,-37.6543209876543,NA,NA,NA,NA,72.8395061728395,18.1286549707602,3.01204819277108,88.622754491018,2.13414634146341,NA,13.7704918032787,-63.6363636363636,-36.9047619047619,-50,-35.8255451713396,NA,NA,NA,NA,68.9024390243902,17.8260869565217,3.68731563421829,83.0434782608696,2.74390243902439,NA,16.8141592920354,-60.1626016260163,-37.1900826446281,-45.1327433628319,-29.7297297297297,NA,NA,NA,NA,60.7142857142857,17.9166666666667,3.71900826446281,77.4590163934426,2.65486725663717,NA,9.18367346938776,-63.8888888888889,-29,-57.4257425742574,-34,NA,NA,NA,NA,68.6868686868687,18.5185185185185,2.35849056603774,89.1509433962264,2.33644859813084,NA,13.2701421800948,-61.9047619047619,-33.4841628959276,-50.9345794392523,-31.7535545023697,NA,NA,NA,NA,64.4549763033175,18.2017543859649,3.08370044052863,82.8947368421053,2.5,NA,15,-68.4210526315789,-43.3962264150943,-53.0612244897959,-43.75,NA,NA,NA,NA,74.0740740740741,16.6666666666667,5.76923076923077,78.5714285714286,4.90196078431373,NA,14.8148148148148,-65.625,-43.5483870967742,-44.4444444444444,-43.5483870967742,NA,NA,NA,NA,79.3650793650794,17.4603174603175,4.16666666666667,87.7049180327869,1.75438596491228,NA,14.8936170212766,-66.9421487603306,-43.4782608695652,-48.2142857142857,-43.6363636363636,NA,NA,NA,NA,76.9230769230769,17.0940170940171,4.91071428571429,83.3333333333333,3.24074074074074,NA,13.7254901960784,-75.8928571428571,-44.7619047619048,-59.6153846153846,-41.1764705882353,NA,NA,NA,NA,72.8971962616822,11.4678899082569,1.9047619047619,77.8301886792453,2.9126213592233,NA,14.6341463414634,-64.7058823529412,-24.4444444444444,-44.8979591836735,-19.1489361702128,NA,NA,NA,NA,63.8297872340426,28,7.84313725490196,89,3.06122448979592,NA,15.4761904761905,-52.0408163265306,-32.9896907216495,-42.6966292134831,-39.3258426966292,NA,NA,NA,NA,62.1052631578947,20.6185567010309,3.68421052631579,84.020618556701,2.17391304347826,NA
"2","1993Q3",1993-09-30,20.6060606060606,-53.4391534391534,-34.9726775956284,-41.0810810810811,-33.1491712707182,NA,NA,NA,NA,59.6685082872928,18.1578947368421,4.32432432432432,80.9139784946236,5.24861878453039,NA,14.4736842105263,-56.9832402234637,-34.5029239766082,-44.311377245509,-34.5454545454545,NA,NA,NA,NA,68.0722891566265,16.7630057803468,3.21637426900585,84.8837209302326,3.03030303030303,NA,17.6656151419558,-55.1630434782609,-34.7457627118644,-42.6136363636364,-33.8150289017341,NA,NA,NA,NA,63.6887608069164,17.4931129476584,3.79213483146067,82.8212290502793,4.1907514450867,NA,22.1238938053097,-55.2,-36.8852459016393,-42.2764227642276,-30.8333333333333,NA,NA,NA,NA,50,16.1417322834646,4.76190476190476,79.9180327868852,4.91803278688525,NA,12.621359223301,-55.9322033898305,-30.0884955752212,-43.6363636363636,-33.0275229357798,NA,NA,NA,NA,66.0550458715596,19.8275862068966,3.94736842105263,84.7826086956522,4.01785714285714,NA,17.5925925925926,-55.5555555555556,-33.6170212765957,-42.9184549356223,-31.8777292576419,NA,NA,NA,NA,57.6419213973799,17.9012345679012,4.375,82.2784810126582,4.48717948717949,NA,17.3076923076923,-50,-31.1475409836066,-38.7096774193548,-37.7049180327869,NA,NA,NA,NA,78.6885245901639,22.2222222222222,3.38983050847458,82.8125,5.93220338983051,NA,18.3673469387755,-59.0163934426229,-43.1034482758621,-45.6140350877193,-37.5,NA,NA,NA,NA,71.9298245614035,10.5263157894737,1.75438596491228,85.0877192982456,0.943396226415094,NA,17.8217821782178,-54.4,-36.9747899159664,-42.0168067226891,-37.6068376068376,NA,NA,NA,NA,75.4237288135593,16.6666666666667,2.58620689655172,83.8842975206611,3.57142857142857,NA,12.6126126126126,-69.9186991869919,-37.0689655172414,-54.3103448275862,-36.5217391304348,NA,NA,NA,NA,69.7478991596639,13.2231404958678,1.70940170940171,83.4710743801653,2.56410256410256,NA,17.3913043478261,-50.9433962264151,-40.7407407407407,-39.2857142857143,-38.1818181818182,NA,NA,NA,NA,59.6153846153846,19.0909090909091,7.27272727272727,82.6923076923077,8.18181818181818,NA,15.1162790697674,-52.8846153846154,-33.3333333333333,-41.2371134020619,-36.9565217391304,NA,NA,NA,NA,60.2150537634409,20.873786407767,3.96039603960396,84.1584158415842,3.09278350515464,NA
"3","1993Q4",1993-12-31,24.8699594368886,-40.8040837618302,-18.5974499089253,-35.2021946758789,-22.0009422245064,NA,NA,NA,NA,57.5686291436464,20.7695948504354,4.18422098569157,74.5810768385527,5.0317167996726,NA,24.6680347658136,-30.0541201117318,-17.2514619883041,-22.5758566899814,-17.2727272727273,NA,NA,NA,NA,53.8708553221149,19.4702125675928,3.89985380116959,81.5547636909227,3.63379558294812,NA,24.7226380794525,-35.7296698872786,-17.9588188559322,-29.2433261183261,-19.7300950960283,NA,NA,NA,NA,55.7399627327755,20.1534005802931,4.04450491573034,77.9048673987029,4.36810299527063,NA,27.173058013766,-41.3755102040816,-19.5295794725588,-38.360433604336,-18.2256554307116,NA,NA,NA,NA,50.5555555555556,19.6688042860622,4.20386904761905,73.2036972445065,4.80276639344262,NA,23.4535367545076,-29.8411016949153,-11.0442477876106,-19.040404040404,-13.0415392456677,NA,NA,NA,NA,49.0275229357798,22.255565255347,3.89676113360324,80.8528428093645,3.34226190476191,NA,25.3587962962963,-36.2047440699126,-15.6109058478787,-29.7925608011445,-15.938864628821,NA,NA,NA,NA,50.0330819108112,20.8824354657688,4.05531609195402,76.7497056226082,4.14417453891138,NA,19.464656964657,-39.7727272727273,-16.7365611894777,-28.6571642910728,-30.1024590163934,NA,NA,NA,NA,72.2389991371872,23.015873015873,4.19491525423729,77.452761627907,5.53020425901782,NA,27.1323914181057,-30.5498633879781,-28.0734632683658,-28.1261664800299,-24.0691489361702,NA,NA,NA,NA,62.0518688024409,14.1520467836257,3.85338345864662,82.7612509534706,3.9600702062308,NA,23.3845752996352,-34.8086956521739,-22.4199792276461,-28.2306255835668,-26.8493958149131,NA,NA,NA,NA,66.8785310734463,18.6781609195402,4.03700588730025,80.1443959513418,4.83449477351916,NA,17.8063063063063,-49.2450638792102,-18.0344827586207,-40.7915360501567,-22.9000448229494,NA,NA,NA,NA,63.5973538351511,17.3615702479339,1.89636752136752,79.2355371900827,3.83307169021455,NA,27.8132992327366,-31.7216981132075,-21.6861598440546,-22.2069597069597,-17.8409090909091,NA,NA,NA,NA,55.483367983368,23.569844789357,7.29490022172949,78.8461538461538,5.4066985645933,NA,28.7119856887299,-21.7548076923077,-10.9289617486339,-21.4660143281496,-16.7238749046529,NA,NA,NA,NA,43.6668489156187,24.3257820927724,5.31353135313531,74.2220650636492,4.56363313188766,NA
"4","1994Q1",1994-03-31,29.1338582677165,-28.169014084507,-2.22222222222222,-29.3233082706767,-10.8527131782946,NA,NA,NA,NA,55.46875,23.3812949640288,4.04411764705882,68.2481751824817,4.81481481481481,NA,34.8623853211009,-3.125,0,-0.840336134453782,0,NA,NA,NA,NA,39.6694214876033,22.1774193548387,4.58333333333333,78.2258064516129,4.23728813559322,NA,31.7796610169492,-16.2962962962963,-1.171875,-15.8730158730159,-5.64516129032258,NA,NA,NA,NA,47.7911646586345,22.8136882129278,4.296875,72.9885057471264,4.54545454545455,NA,32.2222222222222,-27.5510204081633,-2.17391304347826,-34.4444444444444,-5.61797752808989,NA,NA,NA,NA,51.1111111111111,23.1958762886598,3.64583333333333,66.4893617021277,4.6875,NA,34.2857142857143,-3.75,8,5.55555555555556,6.94444444444444,NA,NA,NA,NA,32,24.6835443037975,3.84615384615385,76.9230769230769,2.66666666666667,NA,33.125,-16.8539325842697,2.39520958083832,-16.6666666666667,0,NA,NA,NA,NA,42.4242424242424,23.8636363636364,3.73563218390805,71.2209302325581,3.80116959064327,NA,21.6216216216216,-29.5454545454545,-2.32558139534884,-18.6046511627907,-22.5,NA,NA,NA,NA,65.7894736842105,23.8095238095238,5,72.0930232558139,5.12820512820513,NA,35.8974358974359,-2.08333333333333,-13.0434782608696,-10.6382978723404,-10.6382978723404,NA,NA,NA,NA,52.1739130434783,17.7777777777778,5.95238095238095,80.4347826086957,6.97674418604651,NA,28.9473684210526,-15.2173913043478,-7.86516853932584,-14.4444444444444,-16.0919540229885,NA,NA,NA,NA,58.3333333333333,20.6896551724138,5.48780487804878,76.4044943820225,6.09756097560976,NA,23,-28.5714285714286,1,-27.2727272727273,-9.27835051546392,NA,NA,NA,NA,57.4468085106383,21.5,2.08333333333333,75,5.10204081632653,NA,38.2352941176471,-12.5,-2.63157894736842,-5.12820512820513,2.5,NA,NA,NA,NA,51.3513513513513,28.0487804878049,7.31707317073171,75,2.63157894736842,NA,42.3076923076923,9.375,11.4754098360656,-1.69491525423729,3.50877192982456,NA,NA,NA,NA,27.1186440677966,27.7777777777778,6.66666666666667,64.2857142857143,6.03448275862069,NA
"5","1994Q2",1994-06-30,40.3361344537815,-6.47482014388489,34.5588235294118,-17.1875,27.4193548387097,NA,NA,NA,NA,37.3015873015873,28.7878787878788,5.34351145038168,67.2932330827068,8.73015873015873,NA,33.0645161290323,10.2739726027397,37.5,2.15827338129496,22.6277372262774,NA,NA,NA,NA,21.8978102189781,27.7777777777778,3.90070921985816,73.0769230769231,4.41176470588235,NA,36.6255144032922,2.10526315789474,36.0714285714286,-7.11610486891386,24.904214559387,NA,NA,NA,NA,29.277566539924,28.2608695652174,4.59558823529412,70.2898550724638,6.48854961832061,NA,38.2716049382716,-4.25531914893617,36.9565217391304,-15.7303370786517,28.4090909090909,NA,NA,NA,NA,30.3370786516854,30.1075268817204,5.37634408602151,68.4782608695652,7.77777777777778,NA,32.0512820512821,9.19540229885057,40,2.4390243902439,28.75,NA,NA,NA,NA,8.53658536585366,32.183908045977,2.90697674418605,76.1627906976744,3.08641975308642,NA,35.2201257861635,2.20994475138122,38.4180790960452,-7.01754385964912,28.5714285714286,NA,NA,NA,NA,19.8830409356725,31.1111111111111,4.18994413407821,72.1910112359551,5.55555555555556,NA,44.7368421052632,-11.1111111111111,29.5454545454545,-20.5128205128205,25,NA,NA,NA,NA,54.0540540540541,25.6410256410256,5.26315789473684,64.6341463414634,11.1111111111111,NA,34.7826086956522,11.864406779661,33.8983050847458,1.75438596491228,14.0350877192982,NA,NA,NA,NA,41.8181818181818,21.0526315789474,5.45454545454545,68.4210526315789,6.36363636363636,NA,39.2857142857143,1.92307692307692,32.0388349514563,-7.29166666666667,18.2795698924731,NA,NA,NA,NA,46.7391304347826,22.9166666666667,5.37634408602151,66.8367346938776,8.24175824175824,NA,41.3793103448276,-1.02040816326531,38.5416666666667,-9.78260869565217,23.5955056179775,NA,NA,NA,NA,24.7311827956989,23.1182795698925,1.11111111111111,64.7959183673469,7.22222222222222,NA,38.2352941176471,-4.76190476190476,33.3333333333333,-7.69230769230769,32.5,NA,NA,NA,NA,35.8974358974359,42.5,6.41025641025641,78.9473684210526,9.72222222222222,NA,36.3636363636364,12.1951219512195,42.3076923076923,-11.6883116883117,26.6666666666667,NA,NA,NA,NA,20.5479452054795,29.6296296296296,6.17283950617284,71.7948717948718,3.8961038961039,NA
"6","1994Q3",1994-09-30,38.3458646616541,-13.7931034482759,7.09219858156028,-18.8405797101449,-2.22222222222222,NA,NA,NA,NA,26.4705882352941,27.2727272727273,4.89510489510489,62.1527777777778,5.31914893617021,NA,40,8.45070422535211,10.7913669064748,14.3884892086331,5.88235294117647,NA,NA,NA,NA,31.7829457364341,31.294964028777,7.72058823529412,70.1438848920863,4.58015267175572,NA,39.1129032258064,-2.78745644599303,8.92857142857143,-2.16606498194946,1.8450184501845,NA,NA,NA,NA,29.0566037735849,29.2553191489362,6.27240143369176,66.0777385159011,4.96323529411765,NA,37.2340425531915,-11.8811881188119,8.08080808080808,-17.7083333333333,-4.25531914893617,NA,NA,NA,NA,23.9583333333333,27.7777777777778,6,62.5,6.06060606060606,NA,41.8918918918919,12.9411764705882,15.2941176470588,18.8235294117647,15.2941176470588,NA,NA,NA,NA,17.7215189873418,32.9411764705882,7.83132530120482,65.1162790697674,4.81927710843374,NA,39.2857142857143,-0.537634408602151,11.4130434782609,-0.552486187845304,5.02793296089385,NA,NA,NA,NA,21.1428571428571,30.1630434782609,6.83060109289618,63.7096774193548,5.49450549450549,NA,41.025641025641,-18.1818181818182,4.76190476190476,-21.4285714285714,2.4390243902439,NA,NA,NA,NA,32.5,26.1363636363636,2.32558139534884,61.3636363636364,3.57142857142857,NA,36.5853658536585,1.75438596491228,3.7037037037037,7.40740740740741,-9.80392156862745,NA,NA,NA,NA,54,28.7037037037037,7.54716981132075,78.3018867924528,4.16666666666667,NA,38.75,-6.93069306930693,4.16666666666667,-5.20833333333333,-4.34782608695652,NA,NA,NA,NA,44.4444444444444,27.5510204081633,5.20833333333333,70.6185567010309,3.88888888888889,NA,31.5217391304348,-12.3809523809524,0.980392156862745,-6.12244897959184,4.21052631578947,NA,NA,NA,NA,32.3232323232323,24.7572815533981,3.5,71.3592233009709,4.5,NA,50,6.81818181818182,14.2857142857143,-6.97674418604651,2.38095238095238,NA,NA,NA,NA,31.5789473684211,33.7209302325581,5.81395348837209,65.1162790697674,5.81395348837209,NA,45.8333333333333,8.43373493975904,21.9512195121951,2.4390243902439,10,NA,NA,NA,NA,10.3896103896104,31.7073170731707,8.02469135802469,63.0952380952381,1.94805194805195,NA
"7","1994Q4",1994-12-31,49.21875,23.3082706766917,30.952380952381,16.9354838709677,20.6349206349206,NA,NA,NA,NA,36,32.4427480916031,5.76923076923077,56.9767441860465,9.44881889763779,NA,39.4495412844037,13.1782945736434,16.260162601626,6.55737704918033,3.30578512396694,NA,NA,NA,NA,20.8333333333333,33.3333333333333,4.4,65.5737704918033,3.33333333333333,NA,44.7257383966245,18.3206106870229,23.6947791164659,11.7886178861789,12.1457489878543,NA,NA,NA,NA,28.5714285714286,32.8793774319066,5.09803921568627,61.1553784860558,6.47773279352227,NA,51.5463917525773,29.2929292929293,34.4086021505376,21.7391304347826,25.531914893617,NA,NA,NA,NA,29.0322580645161,33.1632653061224,6.18556701030928,55.7894736842105,9.57446808510638,NA,38.2352941176471,20.2702702702703,18.3098591549296,6.94444444444444,4.16666666666667,NA,NA,NA,NA,15.7142857142857,40.4109589041096,4.10958904109589,67.8571428571429,4.34782608695652,NA,46.0606060606061,25.4335260115607,27.4390243902439,15.2439024390244,16.2650602409639,NA,NA,NA,NA,23.3128834355828,36.2573099415205,5.29411764705882,60.9090909090909,7.36196319018405,NA,41.9354838709677,5.88235294117647,21.2121212121212,3.125,6.25,NA,NA,NA,NA,56.25,30.3030303030303,4.54545454545455,60.2941176470588,9.09090909090909,NA,41.4634146341463,3.63636363636364,13.4615384615385,6,2.04081632653061,NA,NA,NA,NA,28,23.5849056603774,4.80769230769231,62.5,1.96078431372549,NA,41.6666666666667,4.49438202247191,16.4705882352941,4.8780487804878,3.7037037037037,NA,NA,NA,NA,39.0243902439024,26.1627906976744,4.70588235294118,61.6279069767442,4.76190476190476,NA,34.2105263157895,14.4578313253012,26.9230769230769,17.9487179487179,17.9487179487179,NA,NA,NA,NA,28.3950617283951,32.0512820512821,3.8961038961039,61.25,4.48717948717949,NA,60.6060606060606,25.7142857142857,30.3030303030303,-3.03030303030303,2.94117647058824,NA,NA,NA,NA,31.25,31.4285714285714,2.94117647058824,57.1428571428571,5.71428571428571,NA,56.3380281690141,28.0487804878049,26.9230769230769,21.6216216216216,12.1621621621622,NA,NA,NA,NA,8.33333333333333,35,5.55555555555556,55.2631578947368,7.14285714285714,NA
"8","1995Q1",1995-03-31,58.0882352941177,12.8205128205128,21.3333333333333,8.21917808219178,18.4397163120567,NA,NA,NA,NA,31.0810810810811,36.2745098039216,9.52380952380952,53.6184210526316,10.2040816326531,NA,51.0948905109489,21.3836477987421,19.0789473684211,6.62251655629139,19.3333333333333,NA,NA,NA,NA,25.6756756756757,37.8205128205128,4.93421052631579,64.9006622516556,5.17241379310345,NA,54.5787545787546,17.1428571428571,20.1986754966887,7.40740740740741,18.9003436426117,NA,NA,NA,NA,28.3783783783784,37.0550161812298,7.19063545150502,59.2409240924092,7.70547945205479,NA,60.2040816326531,13.4615384615385,20.7920792079208,3.125,17.2043010752688,NA,NA,NA,NA,27.2727272727273,38.4615384615385,9.80392156862745,50,11.3861386138614,NA,54.0229885057471,28.4210526315789,20.2247191011236,7.69230769230769,21.978021978022,NA,NA,NA,NA,21.7391304347826,42.6315789473684,3.2258064516129,61.0526315789474,3.37078651685393,NA,57.2972972972973,20.6030150753769,20.5263157894737,5.3475935828877,19.5652173913043,NA,NA,NA,NA,24.6073298429319,40.4522613065327,6.66666666666667,55.3846153846154,7.63157894736842,NA,52.6315789473684,11.5384615384615,22.4489795918367,18,20.8333333333333,NA,NA,NA,NA,38.7755102040816,31.6326530612245,8.88888888888889,60.5769230769231,7.60869565217391,NA,46,10.9375,17.4603174603175,5,15.2542372881356,NA,NA,NA,NA,32.1428571428571,30.327868852459,7.6271186440678,71.4285714285714,8.03571428571429,NA,48.8636363636364,11.2068965517241,19.6428571428571,10.9090909090909,17.7570093457944,NA,NA,NA,NA,35.2380952380952,30.9090909090909,8.17307692307692,66.2037037037037,7.84313725490196,NA,40.2298850574713,7.07070707070707,16.8421052631579,-2.12765957446809,6.52173913043478,NA,NA,NA,NA,31.5789473684211,26.8041237113402,2.1978021978022,59,5.78947368421053,NA,70.4545454545455,16,27.0833333333333,6.12244897959184,31.25,NA,NA,NA,NA,29.1666666666667,46,7.29166666666667,64.1304347826087,8.51063829787234,NA,64.4736842105263,36.3636363636364,32.9411764705882,20.4819277108434,32.9268292682927,NA,NA,NA,NA,12.6582278481013,39.5348837209302,12.2093023255814,53.6144578313253,10.625,NA
"9","1995Q2",1995-06-30,44.4444444444444,0.709219858156028,2.96296296296296,-7.63358778625954,2.36220472440945,NA,NA,NA,NA,30.5343511450382,30.8823529411765,6.2043795620438,59.2592592592593,7.40740740740741,NA,40.7407407407407,9.93377483443709,9.6551724137931,8.57142857142857,9.21985815602837,NA,NA,NA,NA,33.0985915492958,32.7702702702703,3.37837837837838,67.0138888888889,3.125,NA,42.5287356321839,5.47945205479452,6.42857142857143,0.738007380073801,5.97014925373134,NA,NA,NA,NA,31.8681318681319,31.8661971830986,4.73684210526316,63.2616487455197,5.19713261648745,NA,44.1860465116279,2.10526315789474,2.1505376344086,-13.4831460674157,-2.27272727272727,NA,NA,NA,NA,30.3370786516854,36.5591397849462,7.4468085106383,58.7912087912088,8.06451612903226,NA,38.8235294117647,8.79120879120879,12.6436781609195,-3.48837209302326,12.7906976744186,NA,NA,NA,NA,22.7272727272727,35,3.2967032967033,69.8863636363636,3.88888888888889,NA,41.5204678362573,5.37634408602151,7.22222222222222,-8.57142857142857,5.17241379310345,NA,NA,NA,NA,26.5536723163842,35.792349726776,5.40540540540541,64.2458100558659,6.01092896174863,NA,45,-2.17391304347826,4.76190476190476,4.76190476190476,12.8205128205128,NA,NA,NA,NA,30.952380952381,18.6046511627907,3.48837209302326,60.2272727272727,5.95238095238095,NA,44,11.6666666666667,5.17241379310345,27.7777777777778,3.63636363636364,NA,NA,NA,NA,50,29.3103448275862,3.50877192982456,62.5,1.85185185185185,NA,44.4444444444444,5.66037735849057,5,17.7083333333333,7.4468085106383,NA,NA,NA,NA,41.6666666666667,24.7524752475248,3.5,61.5,3.64583333333333,NA,36.9047619047619,11.9565217391304,16.8539325842697,8.04597701149425,13.953488372093,NA,NA,NA,NA,23.8636363636364,26.4044943820225,3.97727272727273,64.7727272727273,4.02298850574713,NA,35.8974358974359,-14.5833333333333,-2.17391304347826,-17.7777777777778,-20.9302325581395,NA,NA,NA,NA,55.5555555555556,38.2978723404255,6.38297872340426,68.75,7.4468085106383,NA,55.8441558441558,15.8536585365854,10.3896103896104,7.69230769230769,11.5384615384615,NA,NA,NA,NA,13.5135135135135,35.625,5.625,53.2467532467532,7.05128205128205,NA
"10","1995Q3",1995-09-30,41.5730337078652,-16.8316831683168,-5.20833333333333,-23.0769230769231,0,NA,NA,NA,NA,46.875,35.5,5.61224489795918,62,8.85416666666667,NA,31.3131313131313,-19.8275862068966,-15.0442477876106,-12.9310344827586,-14.7826086956522,NA,NA,NA,NA,38.6792452830189,28.0701754385965,4.62962962962963,70.5357142857143,3.24074074074074,NA,36.1702127659575,-18.4331797235023,-10.5263157894737,-17.3913043478261,-8.17307692307692,NA,NA,NA,NA,42.5742574257426,31.5420560747664,5.09708737864078,66.5094339622642,5.88235294117647,NA,42.1875,-16.9014084507042,-8.69565217391304,-28.5714285714286,0,NA,NA,NA,NA,40.9090909090909,36.4285714285714,6.52173913043478,62.8571428571429,10.8695652173913,NA,30.8823529411765,-24.6753246753247,-21.0526315789474,-19.4805194805195,-15.7894736842105,NA,NA,NA,NA,33.8028169014084,29.8701298701299,5.33333333333333,70.7792207792208,4.72972972972973,NA,36.3636363636364,-20.9459459459459,-15.1724137931034,-23.5714285714286,-8.51063829787234,NA,NA,NA,NA,37.2262773722628,32.9931972789116,5.90277777777778,67.0068027210884,7.69230769230769,NA,40,-16.6666666666667,3.7037037037037,-10.7142857142857,0,NA,NA,NA,NA,60,33.3333333333333,3.44827586206897,60,3.7037037037037,NA,32.258064516129,-10.2564102564103,-2.7027027027027,0,-12.8205128205128,NA,NA,NA,NA,48.5714285714286,24.3243243243243,3.03030303030303,70,0,NA,35.7142857142857,-13.0434782608696,0,-4.47761194029851,-7.46268656716418,NA,NA,NA,NA,53.8461538461538,28.3582089552239,3.2258064516129,65.3846153846154,1.63934426229508,NA,36.8421052631579,-5.88235294117647,3.75,-7.31707317073171,7.31707317073171,NA,NA,NA,NA,42.1686746987952,31.3253012048193,1.89873417721519,62.3456790123457,5.625,NA,43.3333333333333,-34.2857142857143,-17.6470588235294,-35.2941176470588,-14.7058823529412,NA,NA,NA,NA,46.875,41.6666666666667,13.2352941176471,70,7.14285714285714,NA,44.4444444444444,-2.27272727272727,-16.2790697674419,-4.8780487804878,-9.52380952380952,NA,NA,NA,NA,21.0526315789474,33.3333333333333,4.8780487804878,61.6279069767442,8.53658536585366,NA
