"";"Date";"Conf_cc.new";"Conf_cc.used";"Conf_cc.spare";"Act_prod.new";"Act_prod.used";"Act_prod.spare";"Conf_prod.new";"Conf_prod.used";"Conf_prod.spare";"Act_GBC.new";"Act_GBC.used";"Act_GBC.spare";"Conf_GBC.new";"Conf_GBC.used";"Conf_GBC.spare";"Uncert_fl.prod.new";"Uncert_fl.prod.used";"Uncert_fl.prod.spare";"Uncert_fl.GBC.new";"Uncert_fl.GBC.used";"Uncert_fl.GBC.spare";"Uncert_ee.prod.new";"Uncert_ee.GBC.new";"Uncert_ee.prod.used";"Uncert_ee.GBC.used";"Uncert_ee.prod.spare";"Uncert_ee.GBC.spare"
"15";"1995Q4";0,214285714285714;-0,285714285714286;0,311475409836066;0,0535714285714286;-0,0178571428571429;0,203389830508475;0,245283018867925;0,12962962962963;0,280701754385965;0,0892857142857143;-0,142857142857143;0,147540983606557;0,185185185185185;0,0555555555555556;0,135593220338983;0,84464261455092;0,667951436921164;0,614285663158302;0,818174890162019;0,704920974469418;0,623212756300008;1,15607273201657;0,985024610833497;0,997775303139718;0,859586463881842;0,541602560309064;0,778498944161523
"16";"1996Q1";0,428571428571429;-0,230769230769231;0,527272727272727;0,224489795918367;-0,134615384615385;0,211538461538462;0,291666666666667;0,0980392156862745;0,24;0,469387755102041;-0,137254901960784;0,222222222222222;0,375;0,0196078431372549;0,30188679245283;0,734799670356183;0,664355856709703;0,649923072370877;0,665363309277971;0,671264422298968;0,632005065073367;0,795124029458438;0,94339811320566;1,11102430216445;1;0,77817450199525;0,769217460624825
"17";"1996Q2";0,230769230769231;-0,592592592592593;0,236363636363636;0,245283018867925;-0,592592592592593;0,0740740740740741;0,0188679245283019;-0,259259259259259;0,207547169811321;0,132075471698113;-0,518518518518518;0,0357142857142857;-0,0192307692307692;-0,333333333333333;0,125;0,812416986475886;0,698813417189378;0,594264745208439;0,843308151895411;0,693888666488711;0,656356283910325;1,00853500541273;0,840796512546409;0,881917103688197;0,781735959970572;0,881917103688197;0,899753736698882
"18";"1996Q3";-0,0526315789473684;-0,758620689655172;0,266666666666667;-0,157894736842105;-0,672413793103448;0,172413793103448;-0,0727272727272727;-0,464285714285714;0,267857142857143;-0,160714285714286;-0,719298245614035;0,0338983050847458;-0,107142857142857;-0,456140350877193;0,169491525423729;0,805764356587649;0,706204283331614;0,66791443604518;0,816756901859234;0,677202072477852;0,667719173003126;1,05881714663109;0,906675440164851;0,866025403784439;0,776877069599503;0,863767185067828;0,783202908080005
"19";"1996Q4";0,155555555555556;-0,777777777777778;0,4;0,155555555555556;-0,555555555555556;0,276595744680851;-0,113636363636364;-0,409090909090909;0,204545454545455;0,111111111111111;-0,622222222222222;0,08;-0,0666666666666667;-0,488888888888889;0;0,775063313862724;0,684841780605426;0,586962344097498;0,74236858171067;0,653952843091652;0,66332495807108;0,950381926622983;0,856386850377795;1,08052478867382;0,892678553567856;0,612372435695794;0,691641053537726
"20";"1997Q1";-0,32258064516129;-0,278688524590164;0,484848484848485;-0,158730158730159;-0,161290322580645;0,246153846153846;0;0;0,317460317460317;-0,222222222222222;-0,290322580645161;0,134328358208955;-0,0967741935483871;-0,0983606557377049;0,196969696969697;0,803219328902499;0,82977381867828;0,686037548729343;0,797368199632792;0,740069071494801;0,701074866742986;0,919540948275582;0,952190457139047;0,744117556236916;0,85695682505013;0,947344149451507;0,779677595773855
"21";"1997Q2";-0,428571428571429;-0,422222222222222;0,422222222222222;-0,333333333333333;-0,422222222222222;0,227272727272727;-0,0238095238095238;-0,136363636363636;0,333333333333333;-0,30952380952381;-0,355555555555556;0,111111111111111;-0,0476190476190476;-0,222222222222222;0,266666666666667;0,706705813316944;0,756514408049693;0,604217978116644;0,785353452498602;0,785674201318386;0,679869268479038;0,68962739033481;0,949917759598166;0,802245982175639;0,874474632195206;0,779998998396793;0,887095696929144
"22";"1997Q3";-0,444444444444444;-0,508771929824561;0,344827586206897;-0,240740740740741;-0,210526315789474;0,232142857142857;-0,230769230769231;-0,145454545454545;0,259259259259259;-0,277777777777778;-0,315789473684211;0,189655172413793;-0,283018867924528;-0,196428571428571;0,157894736842105;0,749753411139151;0,671989767730048;0,643635081369732;0,736574388526156;0,811076067798269;0,669890634808308;0,799780243254358;0,68835252676367;0,71710057976965;0,795995487064467;0,738849401096056;0,768012857965282
"23";"1997Q4";-0,591836734693878;-0,48;0,387755102040816;-0,530612244897959;-0,34;0,0204081632653061;-0,166666666666667;-0,0408163265306122;0,25;-0,673469387755102;-0,346938775510204;0;-0,306122448979592;-0,163265306122449;0,1875;0,687184270936277;0,698662970147906;0,559016994374947;0,676246592889016;0,709899066568412;0,696905361819905;0,754718490564528;0,699714227381436;0,615384615384615;0,873678207046196;0,632455532033676;0,649923072370877
"24";"1998Q1";-0,55;-0,365853658536585;0,0232558139534884;-0,65;-0,24390243902439;0,0232558139534884;-0,425;-0,075;0,0714285714285714;-0,7;-0,146341463414634;0,0227272727272727;-0,45;-0,175;0;0,703118055521262;0,754569413639329;0,668789138342292;0,668954408012983;0,802729717900116;0,707106781186548;0,755928946018454;0,785353452498602;0,849160986012246;0,699763832651848;0,843811673650921;0,81092316028221
"25";"1998Q2";-0,538461538461538;-0,1;0,25;-0,512820512820513;0,05;0,1;-0,263157894736842;0;0,0789473684210526;-0,692307692307692;0,05;0,128205128205128;-0,512820512820513;0,0256410256410256;0,0526315789473684;0,784192864513228;0,716114874039433;0,623301014859316;0,711509585923672;0,767519463953629;0,72356458341408;1,12348663642351;0,788810637746615;0,790569415042095;0,75;0,805536398239638;0,863767185067828
"26";"1998Q3";-0,6;-0,636363636363636;0;-0,67741935483871;-0,470588235294118;-0,0882352941176471;-0,483870967741935;-0,441176470588235;-0,117647058823529;-0,793103448275862;-0,53125;-0,181818181818182;-0,655172413793103;-0,5625;-0,181818181818182;0,756518670939263;0,694142571835644;0,630812076162565;0,543035025793918;0,555512151082224;0,574959574576069;1,1439378261077;0,85695682505013;0,931280811902234;0,881917103688197;0,74535599249993;0,675830899592709
"27";"1998Q4";-0,62962962962963;-0,448275862068966;0;-0,740740740740741;-0,482758620689655;-0,1;-0,384615384615385;-0,25;0,0689655172413793;-0,851851851851852;-0,482758620689655;-0,166666666666667;-0,518518518518518;-0,344827586206897;-0,0333333333333333;0,624926031125843;0,737999225706137;0,691377160543566;0,63071801355283;0,708366847730143;0,706320670013903;0,998613997947909;0,911605688194146;0,653834841531101;0,852936105461599;0,6;0,830662386291808
"28";"1999Q1";-0,846153846153846;-0,2;0,05;-0,538461538461538;-0,05;-0,125;-0,435897435897436;-0,05;-0,125;-0,769230769230769;-0,325;-0,225;-0,487179487179487;-0,175;-0,2;0,708732049286423;0,804673846971554;0,556214886532175;0,711509585923672;0,802729717900116;0,640312423743285;0,815843122174846;0,611882341631134;0,9198662110078;0,733799385705343;0,621365170053981;0,717490696391447
"29";"1999Q2";-0,695652173913043;0,0638297872340425;0;-0,478260869565217;0,170212765957447;-0,204081632653061;0,0227272727272727;0,25;0,155555555555556;-0,652173913043478;0,0212765957446809;-0,244897959183673;-0,232558139534884;0,2;0,0869565217391304;0,722641504344757;0,71111308396191;0,665183535426479;0,772709196550519;0,718021974284601;0,717061847933506;0,949997016345714;0,973396116696589;0,699854212223765;0,642824346533225;0,832993127835043;0,767361046187915
"30";"1999Q3";-0,231707317073171;0,281767955801105;0,248554913294798;-0,116564417177914;0,238888888888889;0,087719298245614;0,261146496815287;0,431034482758621;0,220125786163522;-0,0858895705521472;0,236263736263736;0,0173410404624277;0,124137931034483;0,3375;0,176470588235294;0,749917165831498;0,672413793103448;0,678954048909087;0,812681883053877;0,732184232280374;0,724164129906643;0,84473274306269;0,798459832567754;0,742815689070306;0,697791931915893;0,732138412842943;0,749194745086276
"31";"1999Q4";-0,0743801652892562;0,389312977099237;0,184;0,126050420168067;0,415384615384615;0,088;0,557522123893805;0,528;0,285714285714286;0,236842105263158;0,463414634146341;0,109243697478992;0,510204081632653;0,447619047619048;0,352941176470588;0,664365464747733;0,627069374152494;0,675412816719668;0,688756613497396;0,632168639058137;0,680931582517072;0,845367650579595;0,684934889218775;0,766637680611469;0,765417542946148;0,719985063673868;0,748297387134177
"32";"2000Q1";0,296296296296296;0,495798319327731;0,321428571428571;0,504672897196262;0,478632478632479;0,36036036036036;0,725490196078431;0,540540540540541;0,403846153846154;0,625;0,593220338983051;0,342342342342342;0,697674418604651;0,557894736842105;0,43956043956044;0,526863876178212;0,668247456239737;0,672527248078681;0,551314864703707;0,627707432247393;0,614992025478383;0,860337511864106;0,893805845186128;0,899579182366178;0,788461323106527;0,759598327655586;0,766935059868951
"33";"2000Q2";0,117647058823529;0,387387387387387;0,485714285714286;0,23;0,290909090909091;0,215686274509804;0,34375;0,401960784313726;0,357142857142857;0,372549019607843;0,441441441441441;0,245283018867925;0,304347826086957;0,484848484848485;0,294736842105263;0,747609036083255;0,614526821341758;0,610285981808395;0,718378767037318;0,672153727661177;0,678600482580471;0,94922472706784;0,913250986675564;0,809824655232367;0,937887779026617;0,755008515383624;0,810957942984311
"34";"2000Q3";0,0294117647058824;0,308641975308642;0,0958904109589041;-0,0147058823529412;0,2;-0,028169014084507;0,353846153846154;0,350649350649351;0,264705882352941;0,0588235294117647;0,2;-0,138888888888889;0,193548387096774;0,194444444444444;-0,0153846153846154;0,71102892358716;0,698165197699512;0,632865729157353;0,819888066267022;0,757167398357723;0,71235919401786;0,995454521922232;1,03708739636436;0,833072875963842;0,775328456527261;0,778288396775884;0,716037410155379
"35";"2000Q4";-0,108433734939759;0,186813186813187;-0,0232558139534884;0,0120481927710843;0,112359550561798;-0,152941176470588;0,141025641025641;0,142857142857143;0,0126582278481013;-0,168674698795181;0,0333333333333333;-0,183908045977011;0,0405405405405405;0,123456790123457;-0,0128205128205128;0,728967639786128;0,675116518036087;0,702503135468942;0,778758353201292;0,655135761057857;0,706990547639089;0,894685062474497;0,931694990624912;0,933879061785206;0,849634796070701;0,840593375076334;0,882949602185765
"36";"2001Q1";0,0465116279069767;0,333333333333333;0,164835164835165;0,160919540229885;0,126315789473684;-0,0337078651685393;0,30952380952381;0,282608695652174;0,193181818181818;-0,0232558139534884;0,104166666666667;-0,0989010989010989;0,12;0,162790697674419;0,0246913580246914;0,672171153023481;0,648176152864155;0,637073467745899;0,76524505878836;0,679611125404765;0,68448969262366;1,00123380676167;0,937914931188302;0,951992146097192;0,832666399786453;0,78616509433805;0,690662437438023
"37";"2001Q2";-0,105263157894737;0,219512195121951;0,142857142857143;-0,1;0,0365853658536585;-0,177215189873418;0;0,133333333333333;-0,0434782608695652;-0,192307692307692;-0,0125;-0,116883116883117;0,101449275362319;0,123287671232877;-0,0735294117647059;0,707106781186548;0,639444203108363;0,575710842493948;0,725217159605612;0,660950031880264;0,523455050898755;0,854400374531753;0,947607082958686;0,824010972524175;0,901107866123612;0,721110255092798;0,664529909033446
"38";"2001Q3";-0,0947368421052632;0,276190476190476;0,242105263157895;-0,285714285714286;0;-0,0416666666666667;0,10752688172043;0,217391304347826;0,155555555555556;-0,336734693877551;-0,00961538461538462;-0,0927835051546392;0,113636363636364;0,142857142857143;0,155555555555556;0,725308471141508;0,656507342197457;0,630891980736817;0,714012639654773;0,63887656499994;0,648264539813992;0,920089459640499;0,840593375076334;0,800892084948304;0,838335328164679;0,714894663685;0,702910264711426
"39";"2001Q4";-0,123595505617978;0,313131313131313;0,311111111111111;-0,347826086956522;0,111111111111111;-0,032967032967033;0,0121951219512195;0,183908045977011;0,037037037037037;-0,344827586206897;0,101010101010101;0,0340909090909091;0,0410958904109589;0,105882352941176;0,025974025974026;0,671618039659237;0,70350086198158;0,576161080966817;0,606773550420551;0,651216588381085;0,557685988404776;0,754901677842801;0,824234724387675;0,968044181684198;0,956846672960488;0,766586147140459;0,812019088445586
"40";"2002Q1";0,0666666666666667;0,571428571428571;0,561643835616438;-0,131578947368421;0,337349397590361;0,173333333333333;-0,159420289855072;0,36986301369863;0,119402985074627;-0,191780821917808;0,3625;0,140845070422535;-0,117647058823529;0,382352941176471;0,112903225806452;0,734712571341251;0,65180149333536;0,658410298510829;0,675830899592709;0,66486203267396;0,674533021494403;1,02934858880967;0,9233374165911;0,749214634295796;0,742730977915662;0,906692585219681;0,910250501896787
"41";"2002Q2";0,152941176470588;0,478260869565217;0,617977528089888;-0,258823529411765;0,197802197802198;0,264367816091954;0,0864197530864197;0,188235294117647;0,223684210526316;-0,216867469879518;0,227272727272727;0,240963855421687;0,0759493670886076;0,202380952380952;0,256756756756757;0,756821339456499;0,659663330300056;0,575798854922133;0,689379686288106;0,668683174761125;0,570935950656152;0,999834697081274;1,02120856881202;0,870519597968622;0,941196142341806;0,839252335648341;0,783332719821105
"42";"2002Q3";-0,05;0,50561797752809;0,536585365853659;-0,317073170731707;0,157303370786517;0,296296296296296;0,04;0,128205128205128;0,140845070422535;-0,246913580246914;0,126436781609195;0,25;0,0135135135135135;0,184210526315789;0,125;0,756130500200417;0,667159581090138;0,564084067450726;0,687597526119381;0,642989038045822;0,515388203202208;0,978945010372561;0,963659141708761;0,92136000976241;0,840593375076334;0,698702551303835;0,706054381762445
"43";"2002Q4";-0,117647058823529;0,44;0,507246376811594;-0,304347826086957;0,106666666666667;0,171428571428571;-0,046875;0,0441176470588235;0,123076923076923;-0,223880597014925;0,0972222222222222;0,0746268656716418;-0,0634920634920635;0,138461538461538;0,1;0,738022854913721;0,695232156092518;0,595048603255807;0,6871384387909;0,604519467827338;0,62449979983984;0,886085431710876;0,894680677526473;0,84210201428873;0,830072944073244;0,699854212223765;0,664691353682857
"44";"2003Q1";0,213114754098361;0,470588235294118;0,645161290322581;-0,0819672131147541;0,0298507462686567;0,274193548387097;0,145454545454545;0,228070175438596;0,283018867924528;-0,0806451612903226;-0,0149253731343284;0,253968253968254;0,226415094339623;0,309090909090909;0,269230769230769;0,724083918245086;0,64935984292357;0,52762760204187;0,690679442178231;0,628786053301476;0,523133481105209;0,89549071954565;0,977054301705521;0,988826464946088;0,953771937414413;0,792148975887743;0,893650441230301
"45";"2003Q2";-0,391304347826087;-0,162162162162162;0,424657534246575;-0,550724637681159;-0,337662337662338;0,0540540540540541;-0,0161290322580645;0,0735294117647059;0,125;-0,441176470588235;-0,394736842105263;0,0857142857142857;-0,0169491525423729;0,0769230769230769;0,120689655172414;0,65971488181347;0,671174923955531;0,57282196186948;0,624133987780406;0,708360888198236;0,55948209446855;1,1170194386419;0,984568433375761;0,96966329907873;0,928486733845448;0,759294312433233;0,764085355166735
"46";"2003Q3";0,0793650793650794;0,0704225352112676;0,5;-0,161290322580645;-0,161764705882353;0,0923076923076923;0,254237288135593;0,183333333333333;0,103448275862069;-0,15;-0,117647058823529;0,0625;0,258620689655172;0,254237288135593;0,109090909090909;0,626889559623964;0,645282022753531;0,578036366008283;0,658114989103183;0,599243034903854;0,593072961101822;0,859995253902423;0,930218319777126;0,833333333333333;0,82915619758885;0,804399666539844;0,847215106982872
"47";"2003Q4";0,321428571428571;0,363636363636364;0,633333333333333;0,109090909090909;0,0303030303030303;0,116666666666667;0,254901960784314;0,220338983050847;0,226415094339623;0,0545454545454545;0,0606060606060606;0,116666666666667;0,346938775510204;0,321428571428571;0,196078431372549;0,709684747876622;0,690560975846216;0,633692665047044;0,6243697363583;0,629828288876728;0,657374690754518;0,68818602136341;0,702179147764696;0,895124962936233;0,857469400206683;0,734806660559339;0,702179147764696
"48";"2004Q1";0,523809523809524;0,28;0,777777777777778;0,511627906976744;0,0784313725490196;0,260869565217391;0,230769230769231;0,186046511627907;0,195121951219512;0,522727272727273;0,163265306122449;0,239130434782609;0,222222222222222;0,238095238095238;0,179487179487179;0,618581440093068;0,580930046362642;0,453684761896055;0,582671582316751;0,525969572247012;0,445593517871353;0,771792242320511;0,695970545353753;0,906675440164851;0,897527467855751;0,745976125958067;0,674091981854109
"49";"2004Q2";0,384615384615385;0,21875;0,6;0,39622641509434;0,126984126984127;0,125;0,133333333333333;0,218181818181818;0,102040816326531;0,450980392156863;0,111111111111111;0,148148148148148;0,166666666666667;0,230769230769231;0,130434782608696;0,653197264742181;0,562168175772375;0,504870076606244;0,613990331344173;0,60813031926315;0,493818117026111;0,628539361054709;0,697423830966508;0,903664205631601;0,814300888799711;0,729862430638508;0,724040533311189
"50";"2004Q3";0,777777777777778;0,246753246753247;0,609756097560976;0,650793650793651;0,025974025974026;0,268292682926829;0,517857142857143;0,185714285714286;0,352941176470588;0,682539682539683;0,0128205128205128;0,271604938271605;0,528301886792453;0,214285714285714;0,373134328358209;0,566665416165087;0,639036264181287;0,588235294117647;0,499198360578225;0,606932736749943;0,568733100992766;0,606777413651243;0,414578098794425;0,785321385573411;0,788595007699009;0,583431711499702;0,630476010645925
"51";"2004Q4";0,880597014925373;0,0256410256410256;0,645569620253165;0,705882352941177;-0,115384615384615;0,354430379746835;0,288135593220339;0,0142857142857143;0,212121212121212;0,650793650793651;-0,108108108108108;0,289473684210526;0,351851851851852;0,0483870967741935;0,232142857142857;0,612049833398908;0,620894680345735;0,444329645412581;0,642835368804066;0,658135669777521;0,462565494535308;0,718021974284601;0,69836427844387;0,884903002364589;0,835995746932297;0,695268608165218;0,611793359976969
"52";"2005Q1";0,755102040816326;0,2;0,807692307692308;0,571428571428571;-0,107142857142857;0,365384615384615;0,404761904761905;-0,0392156862745098;0,217391304347826;0,468085106382979;-0,0555555555555556;0,3125;0,416666666666667;0,0888888888888889;0,210526315789474;0,579799793423139;0,522467160567617;0,412470999152397;0,5464532103585;0,550644964149505;0,407682457495518;0,65788910442548;0,63305303385048;0,785180488991024;0,835995746932297;0,659517687105189;0,759202798262025
"53";"2005Q2";0,767441860465116;-0,0566037735849057;0,86046511627907;0,627906976744186;-0,320754716981132;0,333333333333333;0,428571428571429;0;0,25;0,65;-0,285714285714286;0,285714285714286;0,433333333333333;-0,0512820512820513;0,194444444444444;0,599319341811515;0,730296743340221;0,580947501931113;0,615539510420646;0,638456389640448;0,615514439060009;0,799305253885453;0,819443471696361;0,862167810425171;0,884615384615385;0,81312957037408;0,759202798262025
"54";"2005Q3";0,866666666666667;-0,207547169811321;0,702127659574468;0,717391304347826;-0,296296296296296;0,26530612244898;0,255813953488372;-0,104166666666667;0,288888888888889;0,695652173913043;-0,30188679245283;0,306122448979592;0,297297297297297;-0,186046511627907;0,35;0,613530509687113;0,65318397527462;0,499876527964533;0,563045044756748;0,656127254868181;0,526782687642637;NA;NA;NA;NA;NA;NA
"55";"2005Q4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"56";"2006Q1";0,952380952380952;0,148148148148148;0,822222222222222;0,511627906976744;-0,12962962962963;0,266666666666667;0,375;0,234042553191489;0,358974358974359;0,439024390243902;-0,0384615384615385;0,302325581395349;0,542857142857143;0,268292682926829;0,272727272727273;0,659071316323203;0,720896780684996;0,576780609189846;0,552545131594678;0,625646601872227;0,565295700187201;0,69762912104681;0,680454077421313;0,863767185067828;0,814552538690877;0,955813918560292;0,897893656148366
"57";"2006Q2";0,823529411764706;0,0666666666666667;0,65;0,444444444444444;-0,111111111111111;0,333333333333333;0,114285714285714;0,0952380952380952;0,263157894736842;0,257142857142857;-0,133333333333333;0,282051282051282;0,114285714285714;0,025;0,235294117647059;0,522161910928488;0,647689071844545;0,546963412916488;0,522161910928488;0,611861912526021;0,545506970323277;0,74443523119414;0,7926272058901;0,823839145404004;0,776136271203982;0,748331477354788;0,684934889218775
"58";"2006Q3";0,777777777777778;-0,157894736842105;0,8;0,224489795918367;-0,2;0,283018867924528;0,0217391304347826;0,0545454545454545;0,22;0,145833333333333;-0,298245614035088;0,346153846153846;0,0666666666666667;0,08;0,234042553191489;0,706772530739516;0,671989767730048;0,609590026165127;0,711805216802087;0,627375485654325;0,554009215586874;0,62893207547044;0,657569737125785;0,831890330807703;0,939061200082295;0,58546856234985;0,632455532033676
"59";"2006Q4";0,55;0,142857142857143;0,658536585365854;-0,0731707317073171;-0,183673469387755;0,27906976744186;-0,0789473684210526;0,195652173913043;0,179487179487179;0;-0,204081632653061;0,255813953488372;-0,0540540540540541;0,209302325581395;0,189189189189189;0,664180498111787;0,575574012820597;0,499835607426101;0,695388125960465;0,552294980792461;0,45546755530683;0,611036039540322;0,758455735056975;0,791665865723071;0,766651877999928;0,594809319825348;0,564285667243094
"60";"2007Q1";0,526315789473684;0,102040816326531;0,727272727272727;-0,3;-0,224489795918367;0,318181818181818;0,027027027027027;0,116279069767442;0,256410256410256;-0,184210526315789;-0,3125;0,340909090909091;-0,0303030303030303;0,0714285714285714;0,361111111111111;0,677295356007658;0,689094529768793;0,491880156237202;0,626913965623552;0,668789138342292;0,480322679605294;0,785674201318386;0,645497224367903;0,911254638182293;0,871564908781051;0,859997511264822;0,911919526176637
"61";"2007Q2";0;-0,346938775510204;0,6;-0,48780487804878;-0,448979591836735;0,0217391304347826;-0,0769230769230769;-0,295454545454545;0;-0,425;-0,448979591836735;0,113636363636364;-0,0571428571428571;-0,295454545454545;0;0,693730731203522;0,659874142770817;0,570597402157456;0,673704349860091;0,586962344097498;0,569494797451499;0,710237896639207;0,764875162105191;0,7806247497998;0,789951541235284;0,565820697062674;0,624030438887275
