"";"Datum";"factor";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"7062";2009-06-30;0,5;NA;1;1;1;NA
"7161";2009-09-30;0,5;NA;1;-1;0;NA
"7258";2009-12-31;0,5;NA;0;0;0;NA
"7851";2011-06-30;0,5;NA;-1;-1;-1;NA
"7963";2011-09-30;0,5;NA;2;0;2;NA
"8063";2011-12-31;0,5;NA;0;0;-2;NA
"8156";2012-03-31;0,5;NA;-1;-1;-1;NA
"9158";2014-09-30;0,5;0;0;0;0;NA
"9261";2014-12-31;0,5;0;-1;0;-1;NA
"9358";2015-03-31;0,5;0;-1;0;0;NA
"9483";2015-06-30;0,5;-2;0;-1;-1;NA
"5745";2006-03-31;0,6;NA;0;1;1;NA
"5850";2006-06-30;0,6;NA;0;0;0;NA
"6342";2007-09-30;0,6;NA;0;0;0;NA
"6449";2007-12-31;0,8;NA;1;1;0;NA
"6557";2008-03-31;0,8;NA;1;1;0;NA
"6660";2008-06-30;0,8;NA;-1;0;0;NA
"6760";2008-09-30;0,8;NA;1;0;0;NA
"6854";2008-12-31;0,8;NA;1;0;0;NA
"6958";2009-03-31;0,8;NA;0;0;1;NA
"7449";2010-06-30;0,8;NA;0;0;0;NA
"7561";2010-09-30;0,8;NA;0;1;1;NA
"7656";2010-12-31;0,8;NA;0;1;0;NA
"7758";2011-03-31;0,8;NA;0;1;1;NA
"8064";2011-12-31;0,8;NA;0;0;0;NA
"8157";2012-03-31;0,8;NA;1;0;0;NA
"8254";2012-06-30;0,8;NA;-1;0;-1;NA
"8871";2013-12-31;0,8;0;0;0;0;NA
"9262";2014-12-31;0,8;0;1;-1;0;NA
"9359";2015-03-31;0,8;-1;-1;-1;-1;NA
"9484";2015-06-30;0,8;-1;0;0;1;NA
"5746";2006-03-31;0,5;NA;0;-1;1;NA
"5851";2006-06-30;0,5;NA;0;0;-1;NA
"5949";2006-09-30;0,5;NA;0;1;0;NA
"6050";2006-12-31;0,5;NA;1;1;1;NA
"6149";2007-03-31;0,5;NA;0;1;0;NA
"6245";2007-06-30;0,5;NA;0;0;-1;NA
"6343";2007-09-30;0,5;NA;0;0;1;NA
"6450";2007-12-31;0,6;NA;1;0;-1;NA
"6558";2008-03-31;0,6;NA;-1;0;1;NA
"6661";2008-06-30;0,6;NA;0;0;0;NA
"6761";2008-09-30;0,6;NA;-1;-1;-1;NA
"6855";2008-12-31;0,6;NA;0;0;0;NA
"6959";2009-03-31;0,6;NA;0;1;-1;NA
"7063";2009-06-30;0,6;NA;0;1;1;NA
"7162";2009-09-30;0,6;NA;0;0;0;NA
"7259";2009-12-31;0,6;NA;0;0;0;NA
"7357";2010-03-31;0,6;NA;-2;0;0;NA
"7450";2010-06-30;0,6;NA;1;0;0;NA
"7562";2010-09-30;0,6;NA;-2;-1;0;NA
"7657";2010-12-31;0,6;NA;-1;0;0;NA
"7759";2011-03-31;0,6;NA;0;0;-1;NA
"7852";2011-06-30;0,6;NA;-1;-2;-1;NA
"7964";2011-09-30;0,6;NA;-1;-1;-1;NA
"8065";2011-12-31;0,6;NA;0;-1;1;NA
"8358";2012-09-30;0,6;0;0;0;1;NA
"8650";2013-06-30;0,6;1;0;0;1;NA
"9263";2014-12-31;0,6;0;0;1;0;NA
"9360";2015-03-31;0,6;0;0;0;0;NA
"9485";2015-06-30;0,6;0;0;0;0;NA
"5747";2006-03-31;0,4;NA;0;0;0;NA
"6051";2006-12-31;0,4;NA;-1;-1;-1;NA
"6559";2008-03-31;0,4;NA;-1;0;0;NA
"6662";2008-06-30;0,4;NA;0;1;0;NA
"6762";2008-09-30;0,4;NA;0;1;0;NA
"7064";2009-06-30;0,4;NA;-1;0;0;NA
"7163";2009-09-30;0,4;NA;-1;0;0;NA
"7451";2010-06-30;0,4;NA;-1;0;-1;NA
"7563";2010-09-30;0,4;NA;1;0;0;NA
"7658";2010-12-31;0,4;NA;-1;0;-1;NA
"7760";2011-03-31;0,4;NA;0;0;0;NA
"7853";2011-06-30;0,4;NA;0;0;0;NA
"7965";2011-09-30;0,4;NA;0;0;0;NA
"8066";2011-12-31;0,4;NA;0;1;0;NA
"8158";2012-03-31;0,4;NA;-1;0;-1;NA
"8255";2012-06-30;0,4;NA;-1;0;-1;NA
"8359";2012-09-30;0,4;-1;-1;0;-1;NA
"8457";2012-12-31;0,4;0;0;0;0;NA
"8555";2013-03-31;0,4;0;0;0;0;NA
"5454";2005-06-30;0,7;NA;0;-1;-2;NA
"5748";2006-03-31;0,7;NA;0;0;-1;NA
"5852";2006-06-30;0,7;NA;0;-1;0;NA
"5950";2006-09-30;0,7;NA;0;0;0;NA
"6052";2006-12-31;0,7;NA;0;-1;-1;NA
"6150";2007-03-31;0,7;NA;0;0;0;NA
"7260";2009-12-31;0,7;NA;-1;-1;-1;NA
"7854";2011-06-30;0,7;NA;0;1;0;NA
"7966";2011-09-30;0,7;NA;1;1;0;NA
"8067";2011-12-31;0,7;NA;0;1;1;NA
"8159";2012-03-31;0,7;NA;0;-1;0;NA
"8256";2012-06-30;0,7;NA;0;0;0;NA
"8360";2012-09-30;0,7;0;0;0;1;NA
"8651";2013-06-30;0,7;1;0;1;0;NA
"8760";2013-09-30;0,7;0;-1;0;0;NA
"8872";2013-12-31;0,7;0;-1;-1;-1;NA
"8939";2014-03-31;0,7;1;0;0;NA;NA
"9039";2014-06-30;0,7;0;1;0;1;NA
"9159";2014-09-30;0,7;0;-1;1;-1;NA
"9264";2014-12-31;0,7;-2;-2;-1;-1;NA
"9361";2015-03-31;0,7;-1;0;0;0;NA
"9486";2015-06-30;0,7;-1;-1;0;0;NA
"5455";2005-06-30;0,5;NA;0;1;0;NA
"7065";2009-06-30;0,5;NA;0;0;0;NA
"7164";2009-09-30;0,5;NA;-2;0;0;NA
"7261";2009-12-31;0,5;NA;1;0;0;NA
"7659";2010-12-31;0,5;NA;1;-2;1;NA
"8160";2012-03-31;0,5;NA;0;0;0;NA
"5749";2006-03-31;0,9;NA;0;0;-1;NA
"7452";2010-06-30;0,9;NA;1;-1;0;NA
"7761";2011-03-31;0,9;NA;-1;0;-1;NA
"7855";2011-06-30;0,9;NA;0;-1;0;NA
"7967";2011-09-30;0,9;NA;1;-1;1;NA
"8068";2011-12-31;0,9;NA;0;0;0;NA
"8161";2012-03-31;0,9;NA;0;-1;0;NA
"8257";2012-06-30;0,9;NA;-1;-1;0;NA
"8940";2014-03-31;0,9;-2;-2;-1;-2;NA
"9040";2014-06-30;0,9;-2;-2;0;-2;NA
"9160";2014-09-30;0,9;0;-2;-1;-2;NA
"9265";2014-12-31;0,9;-1;0;0;-1;NA
"9362";2015-03-31;0,9;-2;-1;-1;0;NA
"9487";2015-06-30;0,9;0;0;-1;0;NA
"5750";2006-03-31;0,7;NA;-2;-1;-2;NA
"5853";2006-06-30;0,7;NA;1;0;2;NA
"5951";2006-09-30;0,7;NA;0;-1;0;NA
"6053";2006-12-31;0,7;NA;0;1;0;NA
"6151";2007-03-31;0,7;NA;0;-1;-1;NA
"6246";2007-06-30;0,7;NA;0;0;0;NA
"6663";2008-06-30;0,8;NA;0;0;0;NA
"6763";2008-09-30;0,8;NA;0;0;0;NA
"6960";2009-03-31;0,8;NA;2;1;2;NA
"7066";2009-06-30;0,8;NA;-1;0;-1;NA
"7165";2009-09-30;0,8;NA;0;0;0;NA
"7453";2010-06-30;0,8;NA;-2;0;-2;NA
"7564";2010-09-30;0,8;NA;0;0;0;NA
"7762";2011-03-31;0,8;NA;2;0;2;NA
"7856";2011-06-30;0,8;NA;-2;0;-2;NA
"8361";2012-09-30;0,8;0;0;1;0;NA
"8458";2012-12-31;0,8;0;0;0;0;NA
"8556";2013-03-31;0,8;NA;2;2;1;NA
"8652";2013-06-30;0,8;0;0;0;0;NA
"8761";2013-09-30;0,8;NA;-2;-1;-2;NA
"8873";2013-12-31;0,8;NA;0;0;0;NA
"8941";2014-03-31;0,8;-2;-2;-1;-2;NA
"9041";2014-06-30;0,8;0;0;0;0;NA
"9363";2015-03-31;0,8;0;0;0;0;NA
"9488";2015-06-30;0,8;0;0;1;0;NA
"6451";2007-12-31;0,5;NA;1;0;2;NA
"6560";2008-03-31;0,5;NA;1;0;-1;NA
"6856";2008-12-31;0,5;NA;0;-1;0;NA
"6961";2009-03-31;0,5;NA;1;0;1;NA
"7660";2010-12-31;0,5;NA;-1;-2;-1;NA
"9266";2014-12-31;0,5;2;2;0;1;NA
"9364";2015-03-31;0,5;1;NA;NA;1;NA
"9489";2015-06-30;0,5;-1;0;0;0;NA
"5456";2005-06-30;0,5;NA;0;0;0;NA
"5751";2006-03-31;0,5;NA;1;1;0;NA
"6054";2006-12-31;0,5;NA;1;1;0;NA
"6561";2008-03-31;0,5;NA;0;1;0;NA
"6962";2009-03-31;0,5;NA;0;0;-1;NA
"7763";2011-03-31;0,5;NA;0;0;0;NA
"8362";2012-09-30;0,5;0;0;0;0;NA
"8653";2013-06-30;0,5;NA;-1;-1;0;NA
"8762";2013-09-30;0,5;NA;0;0;0;NA
"8874";2013-12-31;0,5;NA;-1;-1;0;NA
"8942";2014-03-31;0,5;-1;-1;-1;0;NA
"9267";2014-12-31;0,5;0;0;-1;-1;NA
"9365";2015-03-31;0,5;-1;-1;-1;-1;NA
"9490";2015-06-30;0,5;-1;-1;1;-1;NA
"5457";2005-06-30;0,2;NA;0;0;0;NA
"5752";2006-03-31;0,2;NA;0;0;0;NA
"5854";2006-06-30;0,2;NA;1;0;0;NA
"5952";2006-09-30;0,2;NA;0;0;-1;NA
"6055";2006-12-31;0,2;NA;1;0;0;NA
"6152";2007-03-31;0,2;NA;0;0;-2;NA
"6247";2007-06-30;0,2;NA;0;0;0;NA
"6344";2007-09-30;0,2;NA;0;0;-1;NA
"6452";2007-12-31;0,3;NA;0;-1;-1;NA
"6562";2008-03-31;0,3;NA;-1;1;-1;NA
"6664";2008-06-30;0,3;NA;0;0;0;NA
"6764";2008-09-30;0,3;NA;-1;0;0;NA
"6857";2008-12-31;0,3;NA;0;-1;-2;NA
"6963";2009-03-31;0,3;NA;-2;0;-1;NA
"7067";2009-06-30;0,3;NA;0;-1;-1;NA
"7166";2009-09-30;0,3;NA;0;0;1;NA
"7262";2009-12-31;0,3;NA;1;0;0;NA
"7358";2010-03-31;0,3;NA;1;0;0;NA
"7454";2010-06-30;0,3;NA;0;0;0;NA
"7565";2010-09-30;0,3;NA;0;0;0;NA
"7661";2010-12-31;0,3;NA;0;0;0;NA
"7764";2011-03-31;0,3;NA;-1;0;-1;NA
"7857";2011-06-30;0,3;NA;0;0;-1;NA
"7968";2011-09-30;0,3;NA;0;0;0;NA
"8069";2011-12-31;0,3;NA;1;0;2;NA
"8162";2012-03-31;0,3;NA;0;0;-2;NA
"8258";2012-06-30;0,3;NA;1;0;-1;NA
"8363";2012-09-30;0,3;0;-1;0;-1;NA
"8459";2012-12-31;0,3;-1;1;0;1;NA
"8557";2013-03-31;0,3;1;-1;0;-1;NA
"8654";2013-06-30;0,3;0;0;0;0;NA
"8763";2013-09-30;0,3;0;1;0;0;NA
"8875";2013-12-31;0,3;-1;0;0;1;NA
"8943";2014-03-31;0,3;2;0;0;0;NA
"9042";2014-06-30;0,3;0;-1;0;-2;NA
"9161";2014-09-30;0,3;-1;1;0;2;NA
"9268";2014-12-31;0,3;0;0;0;1;NA
"9366";2015-03-31;0,3;1;-1;0;-2;NA
"9491";2015-06-30;0,3;0;0;0;-2;NA
"5458";2005-06-30;0,6;NA;0;0;0;NA
"5855";2006-06-30;0,6;NA;0;1;1;NA
"5953";2006-09-30;0,6;NA;-2;-1;-1;NA
"6056";2006-12-31;0,6;NA;0;0;0;NA
"6153";2007-03-31;0,6;NA;-1;0;-1;NA
"6248";2007-06-30;0,6;NA;-2;-1;-2;NA
"6345";2007-09-30;0,6;NA;-2;-1;-2;NA
"6453";2007-12-31;0,6;NA;2;1;2;NA
"6563";2008-03-31;0,6;NA;0;-1;-1;NA
"6665";2008-06-30;0,6;NA;-2;-1;-2;NA
"6765";2008-09-30;0,6;NA;-1;0;-2;NA
"6858";2008-12-31;0,6;NA;-2;-1;-2;NA
"6964";2009-03-31;0,6;NA;-2;0;-2;NA
"7068";2009-06-30;0,6;NA;-2;0;-1;NA
"7167";2009-09-30;0,6;NA;0;0;-1;NA
"7263";2009-12-31;0,6;NA;-1;-1;-2;NA
"7455";2010-06-30;0,6;NA;0;-1;0;NA
"7566";2010-09-30;0,6;NA;0;0;0;NA
"7662";2010-12-31;0,6;NA;-2;0;-1;NA
"7765";2011-03-31;0,6;NA;0;-1;0;NA
"7858";2011-06-30;0,6;NA;0;0;-1;NA
"7969";2011-09-30;0,6;NA;1;0;0;NA
"8259";2012-06-30;0,6;NA;0;-1;0;NA
"8364";2012-09-30;0,6;1;1;-1;-1;NA
"8460";2012-12-31;0,6;1;1;0;0;NA
"8558";2013-03-31;0,6;0;0;0;-1;NA
"8655";2013-06-30;0,6;0;0;1;0;NA
"8764";2013-09-30;0,6;0;0;0;0;NA
"8876";2013-12-31;0,6;-2;-2;-2;-1;NA
"8944";2014-03-31;0,6;0;0;0;-1;NA
"9043";2014-06-30;0,6;0;0;0;1;NA
"9162";2014-09-30;0,6;-1;-1;0;-1;NA
"9269";2014-12-31;0,6;-1;-1;0;-1;NA
"9367";2015-03-31;0,6;0;0;0;0;NA
"9492";2015-06-30;0,6;1;0;0;0;NA
"5459";2005-06-30;0,5;NA;2;1;0;NA
"5753";2006-03-31;0,5;NA;0;-1;0;NA
"5856";2006-06-30;0,5;NA;0;0;0;NA
"5954";2006-09-30;0,5;NA;1;-1;0;NA
"6057";2006-12-31;0,5;NA;1;1;0;NA
"6154";2007-03-31;0,5;NA;0;0;0;NA
"6249";2007-06-30;0,5;NA;0;0;0;NA
"6346";2007-09-30;0,5;NA;0;0;0;NA
"6454";2007-12-31;0,5;NA;0;0;0;NA
"6564";2008-03-31;0,5;NA;0;0;0;NA
"6666";2008-06-30;0,5;NA;0;1;0;NA
"6766";2008-09-30;0,5;NA;0;-1;0;NA
"6859";2008-12-31;0,5;NA;0;1;0;NA
"6965";2009-03-31;0,5;NA;0;1;0;NA
"7069";2009-06-30;0,5;NA;0;1;0;NA
"7168";2009-09-30;0,5;NA;0;1;0;NA
"7264";2009-12-31;0,5;NA;0;0;0;NA
"7359";2010-03-31;0,5;NA;0;1;0;NA
"7456";2010-06-30;0,5;NA;0;1;0;NA
"7567";2010-09-30;0,5;NA;0;1;0;NA
"7663";2010-12-31;0,5;NA;0;1;0;NA
"7766";2011-03-31;0,5;NA;0;0;0;NA
"7859";2011-06-30;0,5;NA;0;-1;0;NA
"7970";2011-09-30;0,5;NA;0;1;0;NA
"8070";2011-12-31;0,5;NA;0;1;0;NA
"8163";2012-03-31;0,5;NA;0;1;0;NA
"8260";2012-06-30;0,5;NA;0;0;0;NA
"8365";2012-09-30;0,5;0;0;1;0;NA
"8461";2012-12-31;0,5;NA;0;0;0;NA
"8559";2013-03-31;0,5;NA;0;1;0;NA
"8656";2013-06-30;0,5;0;0;1;0;NA
"8765";2013-09-30;0,5;0;0;0;0;NA
"8877";2013-12-31;0,5;NA;0;1;0;NA
"8945";2014-03-31;0,5;0;0;1;0;NA
"9044";2014-06-30;0,5;0;0;1;0;NA
"9163";2014-09-30;0,5;0;0;0;0;NA
"9270";2014-12-31;0,5;0;0;0;0;NA
"9368";2015-03-31;0,5;0;0;1;0;NA
"9493";2015-06-30;0,5;0;0;1;0;NA
"6455";2007-12-31;0,5;NA;1;0;1;NA
"6565";2008-03-31;0,5;NA;0;0;0;NA
"6667";2008-06-30;0,5;NA;0;0;0;NA
"7070";2009-06-30;0,5;NA;1;1;0;NA
"7169";2009-09-30;0,5;NA;0;0;1;NA
"7767";2011-03-31;0,5;NA;0;0;0;NA
"7860";2011-06-30;0,5;NA;-1;-1;-1;NA
"7971";2011-09-30;0,5;NA;1;0;0;NA
"8071";2011-12-31;0,5;NA;-1;0;0;NA
"8164";2012-03-31;0,5;NA;0;0;-1;NA
"8261";2012-06-30;0,5;NA;0;0;0;NA
"8366";2012-09-30;0,5;-1;0;-1;-1;NA
"8462";2012-12-31;0,5;-1;-1;-1;-1;NA
"8560";2013-03-31;0,5;0;0;0;0;NA
"8657";2013-06-30;0,5;0;0;-1;-1;NA
"8766";2013-09-30;0,5;0;0;1;1;NA
"8878";2013-12-31;0,5;0;0;0;0;NA
"8946";2014-03-31;0,5;0;-1;0;0;NA
"9045";2014-06-30;0,5;-1;1;0;-1;NA
"9164";2014-09-30;0,5;0;-1;-1;-1;NA
"9271";2014-12-31;0,5;-1;1;0;0;NA
"9369";2015-03-31;0,5;0;0;-1;0;NA
"9494";2015-06-30;0,5;0;-1;0;-1;NA
"8658";2013-06-30;0,5;NA;-2;0;-1;NA
"8767";2013-09-30;0,5;NA;-1;-1;0;NA
"8879";2013-12-31;0,5;0;0;-1;-1;NA
"8947";2014-03-31;0,5;-1;0;0;0;NA
"9046";2014-06-30;0,5;NA;-1;-1;0;NA
"9272";2014-12-31;0,5;0;0;0;0;NA
"9370";2015-03-31;0,5;0;1;0;1;NA
"9495";2015-06-30;0,5;-1;-1;0;-2;NA
"6058";2006-12-31;0,5;NA;1;0;0;NA
"6155";2007-03-31;0,5;NA;0;0;0;NA
"7071";2009-06-30;0,5;NA;1;-1;-1;NA
"5955";2006-09-30;0,3;NA;1;0;0;NA
"6059";2006-12-31;0,3;NA;-1;-1;0;NA
"6156";2007-03-31;0,3;NA;0;-1;-1;NA
"6250";2007-06-30;0,3;NA;-1;-1;0;NA
"6347";2007-09-30;0,3;NA;1;NA;NA;NA
"6456";2007-12-31;0,3;NA;0;NA;NA;NA
"6566";2008-03-31;0,3;NA;0;0;0;NA
"6860";2008-12-31;0,3;NA;0;-1;1;NA
"6966";2009-03-31;0,3;NA;0;0;-1;NA
"7072";2009-06-30;0,3;NA;0;0;0;NA
"7457";2010-06-30;0,3;NA;0;0;0;NA
"7768";2011-03-31;0,3;NA;0;0;1;NA
"8165";2012-03-31;0,3;NA;0;0;-1;NA
"8262";2012-06-30;0,3;NA;0;0;1;NA
"8367";2012-09-30;0,3;0;-1;0;-1;NA
"8463";2012-12-31;0,3;0;1;0;0;NA
"9165";2014-09-30;0,3;0;0;0;0;NA
"9273";2014-12-31;0,3;1;1;0;0;NA
"9371";2015-03-31;0,3;0;0;0;-1;NA
"9496";2015-06-30;0,3;0;0;0;-1;NA
"5754";2006-03-31;0,5;NA;0;1;0;NA
"5857";2006-06-30;0,5;NA;0;0;0;NA
"5956";2006-09-30;0,5;NA;0;0;0;NA
"6060";2006-12-31;0,5;NA;2;1;2;NA
"6348";2007-09-30;0,5;NA;1;1;0;NA
"6457";2007-12-31;0,5;NA;-1;1;0;NA
"6567";2008-03-31;0,5;NA;0;0;0;NA
"6668";2008-06-30;0,5;NA;0;-1;0;NA
"6767";2008-09-30;0,5;NA;-1;-1;-1;NA
"6861";2008-12-31;0,5;NA;0;0;0;NA
"7265";2009-12-31;0,5;NA;0;1;0;NA
"7360";2010-03-31;0,5;NA;1;0;1;NA
"7458";2010-06-30;0,5;NA;0;0;-1;NA
"7568";2010-09-30;0,5;NA;0;0;1;NA
"7664";2010-12-31;0,5;NA;0;0;-1;NA
"7769";2011-03-31;0,5;NA;-1;0;0;NA
"7861";2011-06-30;0,5;NA;0;0;0;NA
"7972";2011-09-30;0,5;NA;0;0;0;NA
"8072";2011-12-31;0,5;NA;-1;0;0;NA
"8166";2012-03-31;0,5;NA;0;0;0;NA
"8263";2012-06-30;0,5;NA;0;1;0;NA
"8368";2012-09-30;0,5;1;1;0;0;NA
"8464";2012-12-31;0,5;0;1;0;1;NA
"8561";2013-03-31;0,5;NA;1;0;2;NA
"8659";2013-06-30;0,5;0;0;0;0;NA
"8768";2013-09-30;0,5;1;1;0;1;NA
"8880";2013-12-31;0,5;1;1;0;1;NA
"8948";2014-03-31;0,5;1;2;0;1;NA
"9274";2014-12-31;0,5;-1;-1;0;-1;NA
"9372";2015-03-31;0,5;0;0;0;0;NA
"9497";2015-06-30;0,5;1;0;0;0;NA
"7361";2010-03-31;0,9;NA;0;-1;0;NA
"7459";2010-06-30;0,9;NA;0;0;0;NA
"7569";2010-09-30;0,9;NA;0;0;0;NA
"7665";2010-12-31;0,9;NA;0;0;0;NA
"7770";2011-03-31;0,9;NA;0;0;0;NA
"7973";2011-09-30;0,9;NA;1;1;1;NA
"8167";2012-03-31;0,9;NA;1;1;0;NA
"8264";2012-06-30;0,9;NA;1;1;0;NA
"8369";2012-09-30;0,9;0;-1;0;-1;NA
"8465";2012-12-31;0,9;1;1;0;1;NA
"8562";2013-03-31;0,9;-1;-1;-1;-1;NA
"8949";2014-03-31;0,9;-1;-1;1;-1;NA
"9047";2014-06-30;0,9;-1;0;0;0;NA
"9166";2014-09-30;0,9;-1;-1;0;0;NA
"9275";2014-12-31;0,9;-1;-1;0;-1;NA
"9373";2015-03-31;0,9;-1;0;-1;0;NA
"9498";2015-06-30;0,9;-1;-1;0;0;NA
"6458";2007-12-31;0,5;NA;-1;0;0;NA
"6568";2008-03-31;0,5;NA;0;0;-1;NA
"6669";2008-06-30;0,5;NA;-1;0;0;NA
"6967";2009-03-31;0,5;NA;0;0;1;NA
"7073";2009-06-30;0,5;NA;1;0;0;NA
"7170";2009-09-30;0,5;NA;-1;0;0;NA
"7266";2009-12-31;0,5;NA;-1;0;-1;NA
"7362";2010-03-31;0,5;NA;0;0;0;NA
"7460";2010-06-30;0,5;NA;-1;0;-1;NA
"7570";2010-09-30;0,5;NA;0;0;-1;NA
"7666";2010-12-31;0,5;NA;-1;0;-1;NA
"7771";2011-03-31;0,5;NA;-2;0;-1;NA
"7862";2011-06-30;0,5;NA;-1;0;0;NA
"7974";2011-09-30;0,5;NA;0;0;0;NA
"8073";2011-12-31;0,5;NA;-1;0;-1;NA
"8168";2012-03-31;0,5;NA;0;0;0;NA
"8265";2012-06-30;0,5;NA;-1;0;0;NA
"8370";2012-09-30;0,5;0;0;0;0;NA
"8466";2012-12-31;0,5;-1;-1;0;0;NA
"8563";2013-03-31;0,5;NA;0;0;1;NA
"8660";2013-06-30;0,5;0;-1;0;-1;NA
"9167";2014-09-30;0,5;-1;0;0;-2;NA
"9276";2014-12-31;0,5;-1;-2;0;1;NA
"9374";2015-03-31;0,5;NA;-1;0;-1;NA
"9499";2015-06-30;0,5;NA;-1;0;0;NA
"94100";2015-06-30;0,9;1;1;0;1;NA
"5460";2005-06-30;0,7;NA;0;0;1;NA
"6157";2007-03-31;0,7;NA;0;-1;0;NA
"6251";2007-06-30;0,7;NA;-1;-2;0;NA
"7074";2009-06-30;0,7;NA;1;-1;1;NA
"7171";2009-09-30;0,7;NA;-2;-1;-2;NA
"7267";2009-12-31;0,7;NA;-1;-1;-1;NA
"7363";2010-03-31;0,7;NA;-2;0;-1;NA
"7667";2010-12-31;0,7;NA;-1;0;-1;NA
"7772";2011-03-31;0,7;NA;0;0;-1;NA
"7863";2011-06-30;0,7;NA;-1;0;-2;NA
"7975";2011-09-30;0,7;NA;0;0;0;NA
"8266";2012-06-30;0,7;NA;1;1;1;NA
"8371";2012-09-30;0,7;NA;0;1;0;NA
"8467";2012-12-31;0,7;NA;0;0;0;NA
"8564";2013-03-31;0,7;0;-1;-1;-1;NA
"8661";2013-06-30;0,7;0;0;-1;0;NA
"8769";2013-09-30;0,7;NA;2;0;1;NA
"8881";2013-12-31;0,7;-2;-2;0;-1;NA
"8950";2014-03-31;0,7;1;2;1;0;NA
"9048";2014-06-30;0,7;-1;-2;0;-1;NA
"9168";2014-09-30;0,7;0;0;0;0;NA
"94101";2015-06-30;0,7;0;0;0;0;NA
"8882";2013-12-31;0,6;0;0;NA;-1;NA
"8951";2014-03-31;0,6;NA;1;0;0;NA
"9049";2014-06-30;0,6;-1;-1;0;-1;NA
"9169";2014-09-30;0,6;NA;-1;0;0;NA
"9277";2014-12-31;0,6;0;1;0;2;NA
"9375";2015-03-31;0,6;-1;-1;0;-1;NA
"94102";2015-06-30;0,6;2;1;-1;2;NA
"5858";2006-06-30;0,5;NA;-1;0;-2;NA
"5957";2006-09-30;0,5;NA;0;0;-1;NA
"6569";2008-03-31;0,5;NA;1;0;-1;NA
"6670";2008-06-30;0,5;NA;2;1;1;NA
"6768";2008-09-30;0,5;NA;0;0;0;NA
"6862";2008-12-31;0,7;NA;1;0;1;NA
"6968";2009-03-31;0,7;NA;0;0;0;NA
"7075";2009-06-30;0,7;NA;0;0;0;NA
"7172";2009-09-30;0,7;NA;0;0;0;NA
"7268";2009-12-31;0,7;NA;1;0;0;NA
"7364";2010-03-31;0,7;NA;-1;-1;-1;NA
"7461";2010-06-30;0,7;NA;1;0;1;NA
"7571";2010-09-30;0,7;NA;0;0;0;NA
"7668";2010-12-31;0,7;NA;1;1;0;NA
"7773";2011-03-31;0,7;NA;0;0;0;NA
"7864";2011-06-30;0,7;NA;0;0;0;NA
"7976";2011-09-30;0,7;NA;0;0;0;NA
"8074";2011-12-31;0,7;NA;0;0;0;NA
"8169";2012-03-31;0,7;NA;0;0;0;NA
"8267";2012-06-30;0,7;NA;0;0;0;NA
"8372";2012-09-30;0,7;0;0;0;0;NA
"8468";2012-12-31;0,7;0;0;1;0;NA
"8770";2013-09-30;0,7;0;0;0;0;NA
"9050";2014-06-30;0,7;-1;-1;0;-1;NA
"9170";2014-09-30;0,7;0;0;0;0;NA
"9278";2014-12-31;0,7;0;0;1;0;NA
"9376";2015-03-31;0,7;0;0;-1;0;NA
"94103";2015-06-30;0,7;2;2;1;0;NA
"5755";2006-03-31;0,5;NA;0;0;0;NA
"6061";2006-12-31;0,5;NA;0;0;0;NA
"6459";2007-12-31;0,5;NA;0;1;0;NA
"6570";2008-03-31;0,5;NA;1;1;1;NA
"6671";2008-06-30;0,5;NA;1;1;1;NA
"6769";2008-09-30;0,5;NA;0;0;0;NA
"7076";2009-06-30;0,5;NA;0;1;0;NA
"7173";2009-09-30;0,5;NA;0;2;0;NA
"7269";2009-12-31;0,5;NA;0;0;0;NA
"7572";2010-09-30;0,5;NA;-1;0;-1;NA
"7669";2010-12-31;0,5;NA;-1;0;0;NA
"7977";2011-09-30;0,5;NA;0;1;1;NA
"8075";2011-12-31;0,5;NA;1;0;0;NA
"9051";2014-06-30;0,5;NA;-1;-1;-1;NA
"9377";2015-03-31;0,5;0;0;0;-1;NA
"94104";2015-06-30;0,5;1;0;0;0;NA
"5859";2006-06-30;0,3;NA;-1;NA;NA;NA
"5958";2006-09-30;0,3;NA;0;NA;NA;NA
"6062";2006-12-31;0,3;NA;1;NA;NA;NA
"6158";2007-03-31;0,3;NA;0;NA;NA;NA
"6252";2007-06-30;0,3;NA;-1;-1;-1;NA
"6349";2007-09-30;0,3;NA;0;0;0;NA
"6460";2007-12-31;0,3;NA;0;0;-1;NA
"6571";2008-03-31;0,3;NA;0;0;1;NA
"6672";2008-06-30;0,3;NA;-1;0;-1;NA
"6770";2008-09-30;0,3;NA;1;0;0;NA
"6863";2008-12-31;0,3;NA;0;-1;0;NA
"6969";2009-03-31;0,3;NA;0;0;0;NA
"7077";2009-06-30;0,3;NA;-2;-1;-1;NA
"7365";2010-03-31;0,3;NA;0;0;0;NA
"7573";2010-09-30;0,3;NA;0;0;0;NA
"7670";2010-12-31;0,3;NA;-1;0;0;NA
"7774";2011-03-31;0,3;NA;1;0;1;NA
"7978";2011-09-30;0,3;NA;-2;-1;-1;NA
"8076";2011-12-31;0,3;NA;1;0;1;NA
"8170";2012-03-31;0,3;NA;-1;0;-1;NA
"8268";2012-06-30;0,3;NA;-1;0;0;NA
"8373";2012-09-30;0,3;NA;0;0;0;NA
"8469";2012-12-31;0,3;NA;0;0;0;NA
"8771";2013-09-30;0,3;NA;1;0;1;NA
