Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
2,33451,3220,7,15,11Q1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.050000001,05Q1,,,,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.050000001,05Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.050000001,06Q1,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.050000001,06Q3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.050000001,07Q1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.050000001,07Q2,2,3,3,3,3,3,2,2,2,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.050000001,07Q3,2,3,3,3,3,3,3,1,1,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.050000001,08Q1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.059999999,02Q3,,3,3,2,2,1,2,3,3,2,2,2,2,3,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,35527,3310,1,0.059999999,02Q4,2,2,3,2,3,1,2,3,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.059999999,03Q1,2,3,3,3,3,2,2,3,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.059999999,03Q2,1,1,2,1,2,2,2,3,2,2,1,2,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.059999999,03Q3,,1,1,2,1,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.059999999,04Q1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.059999999,04Q2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35527,3310,1,0.059999999,04Q3,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35529,3120,7,12,02Q3,1,2,2,1,1,1,,3,3,1,1,1,1,1,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,35529,3120,7,12,03Q1,,1,1,1,1,1,1,3,1,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35535,3240,3,0.349999994,02Q3,2,3,1,3,1,3,1,2,2,3,1,3,1,,3,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,35535,3240,3,0.349999994,02Q4,,3,1,3,1,3,1,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35535,3240,3,0.349999994,03Q1,2,2,2,3,,3,,2,,2,,2,,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35535,3240,3,0.349999994,04Q1,1,1,2,1,2,1,1,3,2,3,2,3,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35535,3240,3,0.349999994,04Q2,1,1,2,1,2,2,1,2,2,3,3,3,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35535,3240,3,0.349999994,04Q3,1,1,2,1,1,1,1,2,2,2,2,2,1,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35535,3240,3,0.349999994,05Q3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35535,3240,3,0.349999994,06Q2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35535,3240,3,0.349999994,06Q3,1,3,3,1,1,2,1,1,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35535,3240,3,0.349999994,06Q4,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35998,3330,6,3.5,03Q2,,1,3,2,3,2,3,2,2,2,1,2,1,2,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,35998,3330,6,3.5,03Q4,,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35998,3330,6,3.5,04Q1,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35998,3330,6,3.5,04Q2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35998,3330,6,3.5,04Q4,1,1,2,1,2,1,2,2,2,3,2,3,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35999,3230,1,0.200000003,03Q2,2,3,3,3,3,3,2,2,2,1,1,1,1,2,3,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,35999,3230,1,0.200000003,03Q3,2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35999,3230,1,0.200000003,03Q4,2,3,3,3,3,3,2,2,3,1,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,2.399999857,03Q2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,36007,3220,5,2.399999857,03Q3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,2.399999857,03Q4,1,2,1,2,1,2,1,2,2,2,2,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,2.399999857,04Q1,2,3,,3,,3,,2,,2,,2,,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,2.399999857,04Q2,2,3,,3,,3,,2,,3,,1,,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,2.399999857,04Q4,2,3,3,3,3,3,3,3,3,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,05Q1,1,2,3,3,3,3,3,3,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,05Q2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,05Q3,2,3,1,3,1,3,1,2,2,2,2,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,06Q1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,06Q2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,06Q3,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,06Q4,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,07Q1,1,2,2,1,2,1,2,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,07Q2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,07Q3,1,2,3,2,3,2,3,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,07Q4,1,1,3,1,2,1,3,2,3,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,08Q1,1,1,3,2,3,2,3,3,3,2,3,1,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,08Q2,2,3,3,3,3,3,3,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,08Q3,1,1,3,1,3,1,3,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,08Q4,2,3,,2,2,3,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,09Q2,2,3,,3,3,3,3,3,3,1,2,3,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,09Q3,2,3,3,3,3,3,3,2,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,09Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,10Q1,1,2,2,2,1,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,10Q2,,2,2,1,2,1,2,2,2,1,2,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,10Q3,1,3,1,3,1,3,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,10Q4,2,2,2,2,2,3,2,3,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,11Q1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,11Q2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,11Q3,1,2,,2,1,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,11Q4,2,3,,3,1,3,1,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,12Q1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,12Q3,2,3,3,2,3,2,3,3,3,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36007,3220,5,3,12Q4,,2,2,2,3,2,3,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,03Q2,1,3,,3,,3,,2,,1,,1,,3,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,03Q3,,3,2,3,2,3,2,2,2,3,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,03Q4,,3,2,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,04Q1,2,3,2,3,2,3,2,2,2,2,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,04Q2,2,3,2,3,2,3,2,2,2,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,04Q3,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,04Q4,,2,2,2,2,2,2,2,2,3,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,05Q1,2,,2,3,2,3,2,2,2,3,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,05Q2,2,3,3,3,3,3,3,3,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,05Q3,,3,2,3,2,3,2,3,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,06Q1,,3,2,3,2,3,2,2,2,3,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,06Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,06Q3,1,3,2,3,2,3,2,2,1,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,06Q4,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,07Q1,2,3,2,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,07Q2,,3,2,3,2,3,2,2,2,1,3,1,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,07Q4,2,3,3,3,2,3,3,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,08Q1,2,3,,3,,3,,2,,1,,1,,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,1,0.200000003,08Q2,2,3,3,3,3,3,3,2,2,1,1,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,08Q3,2,3,2,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,08Q4,2,3,3,3,3,3,3,2,2,1,2,1,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,09Q1,2,3,2,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,09Q2,2,3,2,3,2,3,2,3,3,1,2,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,09Q3,2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,09Q4,2,3,3,3,3,3,3,3,2,3,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,10Q2,2,3,2,3,2,3,2,3,2,3,1,3,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,10Q3,2,3,2,3,2,3,2,2,2,3,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,10Q4,2,3,3,3,3,3,3,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,11Q2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,11Q4,2,3,3,3,3,3,3,2,2,1,3,1,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,12Q1,2,3,3,3,3,3,3,3,2,1,2,1,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,12Q2,2,2,2,2,2,3,2,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36033,3230,5,6,12Q3,2,3,3,3,3,3,3,2,2,1,1,1,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36037,3310,1,0.059999999,03Q2,1,3,2,3,2,2,2,2,2,1,1,2,2,2,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,36045,3370,8,9,03Q2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,36045,3370,8,9,03Q3,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,9,03Q4,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,9,04Q4,,1,,1,1,1,1,2,2,3,3,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,05Q3,1,2,2,2,2,2,2,2,2,3,3,3,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,06Q1,1,2,2,2,2,2,2,2,2,3,3,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,06Q4,2,2,3,2,3,2,3,2,3,1,3,1,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,07Q2,1,2,1,2,1,2,1,2,2,1,2,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,07Q4,1,2,1,2,1,,,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,09Q1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,09Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,10Q1,1,2,1,2,1,2,1,2,2,2,3,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,10Q2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,10Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,11Q1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,11Q2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,11Q3,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,12Q3,1,2,2,1,1,1,1,2,2,2,2,3,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36045,3370,8,15,12Q4,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,03Q2,2,3,3,2,2,3,3,2,2,1,1,1,1,3,1,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,36048,3330,9,35,03Q4,2,3,3,2,2,3,3,3,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,04Q1,1,3,2,2,3,3,3,3,3,2,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,04Q2,2,3,3,3,3,3,3,3,2,3,1,3,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,04Q4,2,2,,3,3,3,3,3,2,3,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,05Q1,2,,,3,3,3,3,3,2,2,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,05Q2,1,3,,3,,3,,2,,2,,2,,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,05Q3,1,2,,3,3,3,3,3,3,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,06Q1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,06Q4,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,07Q1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,07Q2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,07Q3,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,07Q4,1,3,2,2,2,1,2,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,08Q1,1,2,2,2,2,1,1,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,08Q2,2,3,3,1,1,1,1,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,08Q4,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,09Q2,2,3,3,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,09Q3,2,3,,3,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,09Q4,2,3,2,3,2,3,3,2,2,2,2,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,10Q1,2,3,3,3,3,3,3,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,10Q2,2,3,3,3,3,3,3,2,2,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,10Q3,2,2,2,3,3,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,10Q4,2,1,2,1,3,2,1,,,1,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,11Q1,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,11Q2,2,2,2,2,2,1,1,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,11Q3,2,2,3,2,3,2,3,3,3,2,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,12Q1,2,1,2,1,2,1,3,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,12Q2,2,2,2,3,2,1,2,2,2,2,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,12Q3,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,35,12Q4,2,3,3,3,3,1,1,2,2,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36048,3330,9,58.09999847,08Q3,1,1,3,1,2,1,1,1,2,2,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36049,3330,5,1.5,03Q2,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,36049,3330,5,1.5,03Q3,,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36049,3330,5,1.5,03Q4,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36049,3330,5,1.5,04Q1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36049,3330,5,1.5,04Q3,1,2,2,2,2,2,2,2,2,3,3,3,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36049,3330,5,1.5,06Q1,2,3,3,3,3,3,3,2,2,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36049,3330,5,1.5,06Q3,2,3,1,3,1,3,1,2,1,2,1,2,1,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36057,3330,1,0.050000001,03Q2,,2,,2,1,2,1,2,2,1,1,1,1,1,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,36057,3330,1,0.050000001,03Q4,1,1,2,1,2,1,2,2,2,,,,,,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36093,3110,1,0.059999999,03Q2,2,3,2,2,3,,,2,2,1,1,1,1,3,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,36103,3210,1,0.050000001,05Q3,1,1,,2,,2,,2,,1,,2,,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36103,3210,1,0.050000001,07Q2,1,3,2,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36103,3210,1,0.050000001,08Q2,2,3,3,3,3,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36103,3210,1,0.050000001,08Q3,2,3,3,3,3,3,3,2,2,2,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36103,3210,1,0.050000001,08Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36103,3210,1,0.050000001,09Q1,2,3,3,3,3,3,3,2,2,2,2,2,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36103,3210,1,0.050000001,09Q2,2,3,2,3,2,3,2,2,2,2,2,2,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36103,3210,1,0.050000001,09Q3,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36103,3210,1,0.050000001,10Q3,2,3,3,3,3,3,3,2,3,2,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36103,3210,1,0.050000001,11Q1,2,3,,3,3,3,3,2,2,2,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36103,3210,1,0.050000001,11Q2,2,3,,3,3,3,3,2,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36103,3210,1,0.050000001,11Q3,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36103,3210,1,0.050000001,11Q4,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,36103,3210,1,0.07,03Q2,2,3,,3,2,3,2,2,2,2,2,2,2,3,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
2,36103,3210,1,0.07,03Q3,2,2,2,3,2,3,2,2,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
