"";"Datum";"factor";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"3953";2001-09-30;0,32;0;0;-1;NA;NA
"4053";2001-12-31;0,32;0;1;-1;NA;NA
"4153";2002-03-31;0,32;2;1;0;NA;NA
"4247";2002-06-30;0,32;0;1;0;NA;NA
"4346";2002-09-30;0,32;0;0;0;NA;NA
"4446";2002-12-31;0,32;2;1;0;NA;NA
"4552";2003-03-31;0,32;1;1;0;NA;NA
"4665";2003-06-30;0,32;0;-1;0;NA;NA
"4758";2003-09-30;0,32;0;-1;-1;NA;NA
"4853";2003-12-31;0,32;1;1;1;NA;NA
"4951";2004-03-31;0,32;1;1;1;NA;NA
"5055";2004-06-30;0,32;1;1;1;NA;NA
"5149";2004-09-30;0,32;1;1;1;NA;NA
"5251";2004-12-31;0,32;NA;0;0;NA;NA
"5357";2005-03-31;0,4;0;0;0;NA;NA
"5453";2005-06-30;0,4;0;0;1;NA;NA
"5759";2006-03-31;0,4;0;0;0;NA;NA
"5868";2006-06-30;0,4;0;0;-1;NA;NA
"5978";2006-09-30;0,4;1;0;0;NA;NA
"6074";2006-12-31;0,4;0;0;0;NA;NA
"6170";2007-03-31;0,4;0;0;0;NA;NA
"6265";2007-06-30;0,4;-1;-1;0;NA;NA
"6370";2007-09-30;0,4;1;1;2;NA;NA
"6467";2007-12-31;0,4;-1;-1;-1;NA;NA
"6563";2008-03-31;0,4;1;2;0;NA;NA
"6880";2008-12-31;0,59;1;1;0;NA;NA
"6982";2009-03-31;0,59;0;0;-1;NA;NA
"7083";2009-06-30;0,59;0;0;0;NA;NA
"7184";2009-09-30;0,59;0;0;-1;NA;NA
"7286";2009-12-31;0,59;-1;-1;NA;NA;NA
"7378";2010-03-31;0,59;1;0;-1;NA;NA
"7475";2010-06-30;0,59;0;-1;0;NA;NA
"7576";2010-09-30;0,59;-1;-1;0;NA;NA
"7699";2010-12-31;0,59;1;1;0;NA;NA
"7786";2011-03-31;0,59;0;0;0;NA;NA
"78105";2011-06-30;0,59;-1;0;0;NA;NA
"7992";2011-09-30;0,59;1;1;0;NA;NA
"8091";2011-12-31;0,59;-1;0;0;NA;NA
"8176";2012-03-31;0,59;0;1;0;NA;NA
"2948";1999-03-31;0,09;0;0;NA;NA;NA
"3051";1999-06-30;0,09;1;2;NA;NA;NA
"3155";1999-09-30;0,09;1;0;NA;NA;NA
"3246";1999-12-31;0,09;0;0;NA;NA;NA
"3356";2000-03-31;0,09;0;-1;NA;NA;NA
"3441";2000-06-30;0,09;0;-1;NA;NA;NA
"3545";2000-09-30;0,09;0;0;NA;NA;NA
"3651";2000-12-31;0,09;-1;-1;NA;NA;NA
"3752";2001-03-31;0,09;-1;-1;NA;NA;NA
"3849";2001-06-30;0,09;1;0;0;NA;NA
"3954";2001-09-30;0,09;NA;0;0;NA;NA
"4054";2001-12-31;0,09;NA;-1;0;NA;NA
"4154";2002-03-31;0,09;1;1;0;NA;NA
"4248";2002-06-30;0,09;0;0;0;NA;NA
"4347";2002-09-30;0,09;0;0;0;NA;NA
"4447";2002-12-31;0,09;1;1;0;NA;NA
"4553";2003-03-31;0,09;0;0;0;NA;NA
"4666";2003-06-30;0,09;0;0;0;NA;NA
"4759";2003-09-30;0,09;-1;-1;0;NA;NA
"4854";2003-12-31;0,09;-1;-1;0;NA;NA
"4952";2004-03-31;0,09;0;0;0;NA;NA
"5056";2004-06-30;0,09;1;1;0;NA;NA
"5150";2004-09-30;0,09;0;0;0;NA;NA
"5252";2004-12-31;0,09;1;1;0;NA;NA
"5358";2005-03-31;0,15;0;0;0;NA;NA
"5454";2005-06-30;0,15;1;1;0;NA;NA
"5760";2006-03-31;0,15;NA;0;0;NA;NA
"5869";2006-06-30;0,15;NA;0;0;NA;NA
"5979";2006-09-30;0,15;NA;1;0;NA;NA
"6075";2006-12-31;0,15;2;1;0;NA;NA
"6171";2007-03-31;0,15;1;1;0;NA;NA
"6266";2007-06-30;0,15;0;0;0;NA;NA
"6371";2007-09-30;0,15;2;2;0;NA;NA
"6468";2007-12-31;0,15;1;1;0;NA;NA
"6564";2008-03-31;0,15;0;0;0;NA;NA
"6681";2008-06-30;0,15;0;0;0;NA;NA
"6777";2008-09-30;0,174;-1;0;0;NA;NA
"7084";2009-06-30;0,174;0;0;0;NA;NA
"7185";2009-09-30;0,174;1;1;0;NA;NA
"7287";2009-12-31;0,174;1;0;0;NA;NA
"7379";2010-03-31;0,174;1;1;0;NA;NA
"2949";1999-03-31;1,4;1;0;NA;NA;NA
"3357";2000-03-31;1,4;-2;-2;NA;NA;NA
"3442";2000-06-30;1,4;0;-1;NA;NA;NA
"3546";2000-09-30;1,4;0;0;NA;NA;NA
"3850";2001-06-30;1,4;0;-1;0;NA;NA
"2950";1999-03-31;0,56;0;0;NA;NA;NA
"3052";1999-06-30;0,56;0;0;NA;NA;NA
"3156";1999-09-30;0,56;-1;0;NA;NA;NA
"3247";1999-12-31;0,56;-1;NA;NA;NA;NA
"3053";1999-06-30;0,72;1;0;NA;NA;NA
"3157";1999-09-30;0,72;0;0;NA;NA;NA
"3248";1999-12-31;0,72;-2;1;NA;NA;NA
"3358";2000-03-31;0,72;-1;-2;NA;NA;NA
"3443";2000-06-30;0,72;-1;-1;NA;NA;NA
"3547";2000-09-30;0,72;0;0;NA;NA;NA
"3652";2000-12-31;0,72;0;0;NA;NA;NA
"3753";2001-03-31;0,72;0;0;NA;NA;NA
"3851";2001-06-30;0,72;1;1;0;NA;NA
"3955";2001-09-30;0,72;0;0;1;NA;NA
"4055";2001-12-31;0,72;2;2;-1;NA;NA
"4155";2002-03-31;0,72;-1;0;1;NA;NA
"4249";2002-06-30;0,72;2;1;0;NA;NA
"4348";2002-09-30;0,72;0;0;0;NA;NA
"4448";2002-12-31;0,72;-1;-2;-1;NA;NA
"4554";2003-03-31;0,72;2;1;0;NA;NA
"4667";2003-06-30;0,72;-1;-1;0;NA;NA
"4760";2003-09-30;0,72;-2;0;-1;NA;NA
"4855";2003-12-31;0,72;1;1;1;NA;NA
"4953";2004-03-31;0,72;0;2;1;NA;NA
"5455";2005-06-30;0,9;0;0;1;NA;NA
"5761";2006-03-31;0,9;0;0;0;NA;NA
"5870";2006-06-30;0,9;-2;-2;0;NA;NA
"6372";2007-09-30;0,9;-2;-2;-1;NA;NA
"6682";2008-06-30;0,9;0;-1;0;NA;NA
"6983";2009-03-31;0,9;1;1;2;NA;NA
"7085";2009-06-30;0,9;2;1;0;NA;NA
"3054";1999-06-30;0,27733;1;0;NA;NA;NA
"3158";1999-09-30;0,27733;1;1;NA;NA;NA
"3956";2001-09-30;0,28;1;1;0;NA;NA
"4056";2001-12-31;0,28;0;-1;0;NA;NA
"4761";2003-09-30;0,28;-1;-1;0;NA;NA
"3055";1999-06-30;0,23733;0;NA;NA;NA;NA
"4156";2002-03-31;0,24;1;2;0;NA;NA
"6683";2008-06-30;0,2;1;0;0;NA;NA
"6778";2008-09-30;0,232;-1;-1;0;NA;NA
"7186";2009-09-30;0,232;1;1;0;NA;NA
"7288";2009-12-31;0,232;NA;0;0;NA;NA
"3056";1999-06-30;1;NA;0;NA;NA;NA
"3159";1999-09-30;1;0;0;NA;NA;NA
"3249";1999-12-31;1;0;0;NA;NA;NA
"6076";2006-12-31;1;1;0;0;NA;NA
"7086";2009-06-30;1;0;0;0;NA;NA
"7187";2009-09-30;1;0;0;-1;NA;NA
"7476";2010-06-30;1;0;0;-1;NA;NA
"7787";2011-03-31;1;-1;-2;-1;NA;NA
"8092";2011-12-31;1;0;0;-1;NA;NA
"8177";2012-03-31;1;0;0;0;NA;NA
"8977";2014-03-31;1;0;0;1;NA;NA
"2951";1999-03-31;0,18;0;1;NA;NA;NA
"3057";1999-06-30;0,18;0;NA;NA;NA;NA
"3160";1999-09-30;0,18;-2;0;NA;NA;NA
"3250";1999-12-31;0,18;1;NA;NA;NA;NA
"3359";2000-03-31;0,18;-2;0;NA;NA;NA
"3444";2000-06-30;0,18;1;0;NA;NA;NA
"3548";2000-09-30;0,18;-1;-1;NA;NA;NA
"3653";2000-12-31;0,18;0;0;NA;NA;NA
"3754";2001-03-31;0,18;0;NA;NA;NA;NA
"3957";2001-09-30;0,18;0;0;0;NA;NA
"4057";2001-12-31;0,18;0;0;0;NA;NA
"4157";2002-03-31;0,18;-1;-1;0;NA;NA
"4250";2002-06-30;0,18;0;0;0;NA;NA
"4555";2003-03-31;0,18;1;1;1;NA;NA
"4668";2003-06-30;0,18;0;-1;0;NA;NA
"4762";2003-09-30;0,18;-1;0;0;NA;NA
"5057";2004-06-30;0,18;0;-1;0;NA;NA
"5456";2005-06-30;0,4;-1;-1;0;NA;NA
"5762";2006-03-31;0,4;0;0;0;NA;NA
"5871";2006-06-30;0,4;0;-1;0;NA;NA
"5980";2006-09-30;0,4;0;-1;0;NA;NA
"6077";2006-12-31;0,4;0;-1;0;NA;NA
"6172";2007-03-31;0,4;-1;-1;0;NA;NA
"6267";2007-06-30;0,4;0;0;0;NA;NA
"6373";2007-09-30;0,4;-1;-1;-1;NA;NA
"6469";2007-12-31;0,4;-1;0;0;NA;NA
"6565";2008-03-31;0,4;0;0;0;NA;NA
"6984";2009-03-31;0,4;-1;-1;-1;NA;NA
"7087";2009-06-30;0,4;-1;-1;0;NA;NA
"7188";2009-09-30;0,4;0;0;0;NA;NA
"7289";2009-12-31;0,4;-1;-1;-1;NA;NA
"7380";2010-03-31;0,4;-1;-1;-1;NA;NA
"7477";2010-06-30;0,4;0;0;0;NA;NA
"7577";2010-09-30;0,4;-1;-1;-1;NA;NA
"76100";2010-12-31;0,4;0;0;0;NA;NA
"7788";2011-03-31;0,4;0;0;0;NA;NA
"78106";2011-06-30;0,4;-1;-1;-1;NA;NA
"7993";2011-09-30;0,4;0;0;0;NA;NA
"8093";2011-12-31;0,4;0;0;0;NA;NA
"84103";2012-12-31;0,4;0;-1;-1;NA;NA
"2952";1999-03-31;0,06;0;0;NA;NA;NA
"3058";1999-06-30;0,06;0;NA;NA;NA;NA
"3161";1999-09-30;0,06;0;0;NA;NA;NA
"3251";1999-12-31;0,06;0;NA;NA;NA;NA
"3360";2000-03-31;0,06;0;0;NA;NA;NA
"3852";2001-06-30;0,06;0;NA;0;NA;NA
"2953";1999-03-31;0,4;0;0;NA;NA;NA
"3059";1999-06-30;0,4;0;-1;NA;NA;NA
"3162";1999-09-30;0,4;-2;0;NA;NA;NA
"3252";1999-12-31;0,4;1;0;NA;NA;NA
"3361";2000-03-31;0,4;0;0;NA;NA;NA
"3445";2000-06-30;0,4;-1;-2;NA;NA;NA
"3549";2000-09-30;0,4;0;NA;NA;NA;NA
"3654";2000-12-31;0,4;-1;0;NA;NA;NA
"3755";2001-03-31;0,4;0;1;NA;NA;NA
"3853";2001-06-30;0,4;-2;-1;-1;NA;NA
"3958";2001-09-30;0,4;0;0;-1;NA;NA
"4251";2002-06-30;0,4;0;1;1;NA;NA
"4349";2002-09-30;0,4;1;0;-1;NA;NA
"2954";1999-03-31;0,12;-2;1;NA;NA;NA
"3060";1999-06-30;0,12;2;0;NA;NA;NA
"4763";2003-09-30;0,12;0;0;0;NA;NA
"5058";2004-06-30;0,12;1;1;0;NA;NA
"5151";2004-09-30;0,12;0;0;0;NA;NA
"5253";2004-12-31;0,12;1;1;0;NA;NA
"5359";2005-03-31;0,2;NA;-2;0;NA;NA
"5872";2006-06-30;0,2;NA;-2;0;NA;NA
"2955";1999-03-31;0,4;0;0;NA;NA;NA
"3061";1999-06-30;0,4;-1;-1;NA;NA;NA
"3163";1999-09-30;0,4;0;1;NA;NA;NA
"3253";1999-12-31;0,4;0;0;NA;NA;NA
"3362";2000-03-31;0,4;0;0;NA;NA;NA
"3655";2000-12-31;0,4;0;0;NA;NA;NA
"3756";2001-03-31;0,4;1;0;NA;NA;NA
"3854";2001-06-30;0,4;-1;0;0;NA;NA
"3959";2001-09-30;0,4;0;0;0;NA;NA
"4058";2001-12-31;0,4;0;1;0;NA;NA
"4158";2002-03-31;0,4;0;0;0;NA;NA
"4252";2002-06-30;0,4;1;1;0;NA;NA
"4669";2003-06-30;0,4;0;0;0;NA;NA
"4764";2003-09-30;0,4;-1;-1;0;NA;NA
"5059";2004-06-30;0,4;-1;-1;0;NA;NA
"3550";2000-09-30;0,24;-2;NA;NA;NA;NA
"3656";2000-12-31;0,24;0;0;NA;NA;NA
"3062";1999-06-30;0,03;-1;-1;NA;NA;NA
"3164";1999-09-30;0,03;0;0;NA;NA;NA
"3254";1999-12-31;0,03;1;1;NA;NA;NA
"3363";2000-03-31;0,03;-1;0;NA;NA;NA
"3446";2000-06-30;0,03;1;NA;NA;NA;NA
"3551";2000-09-30;0,03;NA;0;NA;NA;NA
"3657";2000-12-31;0,03;NA;-1;NA;NA;NA
"3757";2001-03-31;0,03;0;0;NA;NA;NA
"3855";2001-06-30;0,03;2;1;0;NA;NA
"4159";2002-03-31;0,03;0;0;0;NA;NA
"4253";2002-06-30;0,03;1;1;1;NA;NA
"4954";2004-03-31;0,03;0;0;0;NA;NA
"5060";2004-06-30;0,03;0;0;0;NA;NA
"5763";2006-03-31;0,05;NA;1;0;NA;NA
"5873";2006-06-30;0,05;0;0;0;NA;NA
"5981";2006-09-30;0,05;1;2;0;NA;NA
"6078";2006-12-31;0,05;0;0;0;NA;NA
"6173";2007-03-31;0,05;0;0;0;NA;NA
"6268";2007-06-30;0,05;2;2;0;NA;NA
"6374";2007-09-30;0,05;-1;-1;0;NA;NA
"3063";1999-06-30;0,4;0;0;NA;NA;NA
"3165";1999-09-30;0,4;1;1;NA;NA;NA
"3255";1999-12-31;0,4;-1;0;NA;NA;NA
"3364";2000-03-31;0,4;-2;4;NA;NA;NA
"3658";2000-12-31;0,4;-1;-1;NA;NA;NA
"3758";2001-03-31;0,4;0;0;NA;NA;NA
"3856";2001-06-30;0,4;-2;-2;-1;NA;NA
"3960";2001-09-30;0,4;1;1;2;NA;NA
"4059";2001-12-31;0,4;0;0;0;NA;NA
"4160";2002-03-31;0,4;0;0;0;NA;NA
"4556";2003-03-31;0,4;0;0;1;NA;NA
"4670";2003-06-30;0,4;0;0;0;NA;NA
"4765";2003-09-30;0,4;0;0;0;NA;NA
"4856";2003-12-31;0,4;1;1;1;NA;NA
"4955";2004-03-31;0,4;0;-1;-1;NA;NA
"5061";2004-06-30;0,4;-1;0;0;NA;NA
"5152";2004-09-30;0,4;-1;-1;0;NA;NA
"5254";2004-12-31;0,4;NA;-1;0;NA;NA
"5360";2005-03-31;0,4;NA;0;0;NA;NA
"5764";2006-03-31;0,4;0;0;0;NA;NA
"5874";2006-06-30;0,4;0;0;0;NA;NA
"5982";2006-09-30;0,4;0;0;0;NA;NA
"6079";2006-12-31;0,4;-1;0;0;NA;NA
"6174";2007-03-31;0,4;1;0;0;NA;NA
"6269";2007-06-30;0,4;-1;0;0;NA;NA
"6375";2007-09-30;0,4;1;0;1;NA;NA
"6470";2007-12-31;0,4;-2;-1;-1;NA;NA
"6566";2008-03-31;0,4;0;-1;0;NA;NA
"3064";1999-06-30;0,08;-1;0;NA;NA;NA
"3166";1999-09-30;0,08;-1;0;NA;NA;NA
"5062";2004-06-30;0,08;2;0;0;NA;NA
"5765";2006-03-31;0,1;-1;-2;1;NA;NA
"3256";1999-12-31;0,21;-1;-1;NA;NA;NA
"3365";2000-03-31;0,21;0;0;NA;NA;NA
"3447";2000-06-30;0,21;-1;1;NA;NA;NA
"3759";2001-03-31;0,21;0;0;NA;NA;NA
"3857";2001-06-30;0,21;-1;-1;0;NA;NA
"4161";2002-03-31;0,35;1;1;1;NA;NA
"4350";2002-09-30;0,35;0;-1;0;NA;NA
"4671";2003-06-30;0,48;1;0;0;NA;NA
"4766";2003-09-30;0,48;-2;-2;0;NA;NA
"4956";2004-03-31;0,48;0;0;1;NA;NA
"3065";1999-06-30;0,4;1;1;NA;NA;NA
"3167";1999-09-30;0,4;1;-1;NA;NA;NA
"3257";1999-12-31;0,4;2;2;NA;NA;NA
"3366";2000-03-31;0,4;-1;NA;NA;NA;NA
"3448";2000-06-30;0,4;1;1;NA;NA;NA
"3552";2000-09-30;0,4;0;NA;NA;NA;NA
"3659";2000-12-31;0,4;1;0;NA;NA;NA
"3760";2001-03-31;0,4;-1;-1;NA;NA;NA
"3961";2001-09-30;0,12;-1;0;0;NA;NA
"4060";2001-12-31;0,12;0;0;0;NA;NA
"3258";1999-12-31;0,07;1;-1;NA;NA;NA
"3367";2000-03-31;0,07;-1;-1;NA;NA;NA
"3449";2000-06-30;0,07;0;1;NA;NA;NA
"3761";2001-03-31;0,07;-1;0;NA;NA;NA
"3858";2001-06-30;0,07;0;0;0;NA;NA
"3962";2001-09-30;0,07;-2;-2;0;NA;NA
"4061";2001-12-31;0,07;2;1;0;NA;NA
"4162";2002-03-31;0,07;-2;-2;0;NA;NA
"4254";2002-06-30;0,07;-1;-1;1;NA;NA
"4351";2002-09-30;0,07;-1;-1;0;NA;NA
"3066";1999-06-30;0,24;2;1;NA;NA;NA
"3168";1999-09-30;0,24;0;-1;NA;NA;NA
"3450";2000-06-30;0,24;0;0;NA;NA;NA
"3553";2000-09-30;0,24;0;0;NA;NA;NA
"3660";2000-12-31;0,24;0;0;NA;NA;NA
"3762";2001-03-31;0,24;1;1;NA;NA;NA
"3859";2001-06-30;0,24;0;0;0;NA;NA
"3963";2001-09-30;0,24;0;0;0;NA;NA
"4163";2002-03-31;0,24;0;0;-1;NA;NA
"4255";2002-06-30;0,24;0;0;1;NA;NA
"4352";2002-09-30;0,24;0;0;-1;NA;NA
"4449";2002-12-31;0,24;-1;-1;0;NA;NA
"4557";2003-03-31;0,24;1;0;0;NA;NA
"4672";2003-06-30;0,24;-2;-2;0;NA;NA
"4767";2003-09-30;0,24;-1;0;0;NA;NA
"4857";2003-12-31;0,24;0;0;0;NA;NA
"4957";2004-03-31;0,24;0;0;0;NA;NA
"5063";2004-06-30;0,24;1;1;0;NA;NA
"5153";2004-09-30;0,24;0;0;0;NA;NA
"5255";2004-12-31;0,24;0;0;0;NA;NA
"5361";2005-03-31;0,3;0;0;0;NA;NA
"5457";2005-06-30;0,3;1;1;0;NA;NA
"5766";2006-03-31;0,3;-1;-1;0;NA;NA
"5875";2006-06-30;0,3;0;0;0;NA;NA
"5983";2006-09-30;0,3;-1;0;0;NA;NA
"6080";2006-12-31;0,3;2;2;0;NA;NA
"6175";2007-03-31;0,3;-1;-1;-1;NA;NA
"6270";2007-06-30;0,3;-1;-1;0;NA;NA
"6376";2007-09-30;0,3;-1;0;-1;NA;NA
"6471";2007-12-31;0,3;-1;-2;0;NA;NA
"6567";2008-03-31;0,3;1;0;0;NA;NA
"6684";2008-06-30;0,3;0;0;0;NA;NA
"6779";2008-09-30;0,625;0;0;0;NA;NA
"6881";2008-12-31;0,625;0;0;0;NA;NA
"6985";2009-03-31;0,625;0;0;0;NA;NA
"7088";2009-06-30;0,625;0;0;0;NA;NA
"7189";2009-09-30;0,625;-2;-2;0;NA;NA
"7290";2009-12-31;0,625;0;0;0;NA;NA
"7381";2010-03-31;0,625;-1;-1;0;NA;NA
"7478";2010-06-30;0,625;-1;-1;0;NA;NA
"7578";2010-09-30;0,625;0;0;0;NA;NA
"76101";2010-12-31;0,625;1;2;1;NA;NA
"7789";2011-03-31;0,625;-2;-2;0;NA;NA
"78107";2011-06-30;0,625;-1;-2;0;NA;NA
"7994";2011-09-30;0,625;0;0;0;NA;NA
"8094";2011-12-31;0,625;0;0;0;NA;NA
"8178";2012-03-31;0,625;2;2;0;NA;NA
"8275";2012-06-30;0,625;0;0;0;NA;NA
"87107";2013-09-30;0,625;-1;-2;0;NA;NA
"88106";2013-12-31;0,625;-1;-1;0;NA;NA
"8978";2014-03-31;0,625;1;0;0;NA;NA
"9074";2014-06-30;0,625;-1;-1;NA;NA;NA
"91105";2014-09-30;0,625;-1;-1;NA;NA;NA
"3259";1999-12-31;0,2;0;0;NA;NA;NA
"3554";2000-09-30;0,2;0;1;NA;NA;NA
"3661";2000-12-31;0,2;-1;-1;NA;NA;NA
"3763";2001-03-31;0,2;0;0;NA;NA;NA
"3860";2001-06-30;0,2;0;0;0;NA;NA
"3964";2001-09-30;0,2;-1;0;0;NA;NA
"3067";1999-06-30;0,08;0;NA;NA;NA;NA
"3169";1999-09-30;0,08;-1;-1;NA;NA;NA
"4062";2001-12-31;0,08;0;0;0;NA;NA
"5767";2006-03-31;0,1;1;1;1;NA;NA
"5984";2006-09-30;0,1;1;1;0;NA;NA
"6377";2007-09-30;0,1;1;2;2;NA;NA
"6472";2007-12-31;0,1;-1;0;1;NA;NA
"6986";2009-03-31;0,1;1;1;0;NA;NA
"7089";2009-06-30;0,1;0;0;0;NA;NA
"7190";2009-09-30;0,1;-1;0;0;NA;NA
"7291";2009-12-31;0,1;NA;0;0;NA;NA
"7579";2010-09-30;0,1;1;2;0;NA;NA
"76102";2010-12-31;0,1;NA;0;0;NA;NA
"7790";2011-03-31;0,1;NA;0;0;NA;NA
"78108";2011-06-30;0,1;0;0;0;NA;NA
"7995";2011-09-30;0,1;NA;0;0;NA;NA
"8095";2011-12-31;0,1;0;0;0;NA;NA
"83117";2012-09-30;0,1;0;0;0;NA;NA
"84104";2012-12-31;0,1;0;0;0;NA;NA
"8587";2013-03-31;0,1;0;0;0;NA;NA
"86103";2013-06-30;0,1;NA;0;0;NA;NA
"87108";2013-09-30;0,1;0;0;0;NA;NA
"88107";2013-12-31;0,1;-1;0;-1;NA;NA
"3068";1999-06-30;0,3;0;-1;NA;NA;NA
"3368";2000-03-31;0,3;0;NA;NA;NA;NA
"3451";2000-06-30;0,3;-2;-1;NA;NA;NA
"3555";2000-09-30;0,3;0;1;NA;NA;NA
"3662";2000-12-31;0,3;-1;-1;NA;NA;NA
"3764";2001-03-31;0,3;1;1;NA;NA;NA
"3861";2001-06-30;0,3;1;1;0;NA;NA
"3965";2001-09-30;0,3;-1;0;0;NA;NA
"4063";2001-12-31;0,3;NA;0;0;NA;NA
"4164";2002-03-31;0,3;1;1;0;NA;NA
"4256";2002-06-30;0,3;1;1;0;NA;NA
"4353";2002-09-30;0,3;0;0;0;NA;NA
"4450";2002-12-31;0,3;0;1;-1;NA;NA
"4558";2003-03-31;0,3;-1;-1;1;NA;NA
"4673";2003-06-30;0,3;-1;-1;0;NA;NA
"4768";2003-09-30;0,3;-1;0;0;NA;NA
"4858";2003-12-31;0,3;-1;0;0;NA;NA
"4958";2004-03-31;0,3;1;0;0;NA;NA
"3369";2000-03-31;0,18;0;0;NA;NA;NA
"3452";2000-06-30;0,18;1;1;NA;NA;NA
"3556";2000-09-30;0,18;-1;0;NA;NA;NA
"3663";2000-12-31;0,18;-1;0;NA;NA;NA
"3765";2001-03-31;0,18;NA;0;NA;NA;NA
"3862";2001-06-30;0,18;1;1;0;NA;NA
"3966";2001-09-30;0,18;-1;-1;-1;NA;NA
"4064";2001-12-31;0,18;-1;-1;0;NA;NA
"4165";2002-03-31;0,18;0;0;0;NA;NA
"4257";2002-06-30;0,18;0;0;0;NA;NA
"4354";2002-09-30;0,18;0;0;0;NA;NA
"4451";2002-12-31;0,18;1;1;0;NA;NA
"4559";2003-03-31;0,18;1;1;0;NA;NA
"4674";2003-06-30;0,18;-1;-1;0;NA;NA
"4769";2003-09-30;0,18;0;0;0;NA;NA
"4859";2003-12-31;0,18;-1;-1;0;NA;NA
"4959";2004-03-31;0,18;0;0;0;NA;NA
"5064";2004-06-30;0,18;-1;-1;0;NA;NA
"5154";2004-09-30;0,18;NA;1;0;NA;NA
"5256";2004-12-31;0,18;NA;-1;0;NA;NA
"5362";2005-03-31;0,15;0;0;0;NA;NA
"3069";1999-06-30;0,18;0;-1;NA;NA;NA
"3370";2000-03-31;0,16;0;0;NA;NA;NA
"3453";2000-06-30;0,16;-1;NA;NA;NA;NA
"4355";2002-09-30;0,16;0;0;0;NA;NA
"6882";2008-12-31;0,232;1;1;0;NA;NA
"6987";2009-03-31;0,232;0;0;0;NA;NA
"7090";2009-06-30;0,232;NA;0;0;NA;NA
"7191";2009-09-30;0,232;2;1;0;NA;NA
"7292";2009-12-31;0,232;1;0;0;NA;NA
"76103";2010-12-31;0,232;0;0;0;NA;NA
"7791";2011-03-31;0,232;1;1;0;NA;NA
"83118";2012-09-30;0,232;-1;-1;0;NA;NA
"84105";2012-12-31;0,232;0;0;0;NA;NA
"88108";2013-12-31;0,232;1;1;0;NA;NA
"9396";2015-03-31;0,232;2;2;0;NA;NA
"3070";1999-06-30;0,2;1;1;NA;NA;NA
"3170";1999-09-30;0,2;0;0;NA;NA;NA
"3260";1999-12-31;0,2;0;NA;NA;NA;NA
"3371";2000-03-31;0,2;-1;0;NA;NA;NA
"3454";2000-06-30;0,2;NA;1;NA;NA;NA
"3557";2000-09-30;0,2;-1;NA;NA;NA;NA
"3664";2000-12-31;0,2;-1;-1;NA;NA;NA
"3766";2001-03-31;0,2;-1;-2;NA;NA;NA
"3863";2001-06-30;0,2;0;NA;NA;NA;NA
"3967";2001-09-30;0,2;0;0;0;NA;NA
"4065";2001-12-31;0,2;0;0;0;NA;NA
"4166";2002-03-31;0,2;1;1;0;NA;NA
"4258";2002-06-30;0,2;2;1;0;NA;NA
"4356";2002-09-30;0,2;-1;0;0;NA;NA
"4452";2002-12-31;0,2;0;0;0;NA;NA
"4560";2003-03-31;0,2;0;1;0;NA;NA
"4860";2003-12-31;0,2;1;1;0;NA;NA
"5155";2004-09-30;0,2;0;0;0;NA;NA
"5876";2006-06-30;0,2;0;0;1;NA;NA
"5985";2006-09-30;0,2;0;0;-1;NA;NA
"6081";2006-12-31;0,2;-1;0;0;NA;NA
"6988";2009-03-31;0,2;1;1;0;NA;NA
"78109";2011-06-30;0,2;1;1;0;NA;NA
"3071";1999-06-30;0,16;NA;-2;NA;NA;NA
"3171";1999-09-30;0,16;1;NA;NA;NA;NA
"3558";2000-09-30;0,16;0;NA;NA;NA;NA
"4675";2003-06-30;0,15;1;0;0;NA;NA
"4770";2003-09-30;0,15;0;0;0;NA;NA
"5257";2004-12-31;0,15;0;-1;0;NA;NA
"5877";2006-06-30;0,25;1;1;0;NA;NA
"5986";2006-09-30;0,25;0;-1;0;NA;NA
"6378";2007-09-30;0,25;1;1;0;NA;NA
"6473";2007-12-31;0,25;-1;-1;0;NA;NA
"6568";2008-03-31;0,25;NA;0;0;NA;NA
"3072";1999-06-30;0,09;1;0;NA;NA;NA
"3172";1999-09-30;0,09;0;-1;NA;NA;NA
"3261";1999-12-31;0,09;0;0;NA;NA;NA
"3372";2000-03-31;0,09;-1;-1;NA;NA;NA
"3455";2000-06-30;0,09;-1;0;NA;NA;NA
"4066";2001-12-31;0,09;-2;-2;0;NA;NA
"4167";2002-03-31;0,09;-1;-1;0;NA;NA
"4259";2002-06-30;0,09;0;0;0;NA;NA
"5458";2005-06-30;0,15;0;-1;-1;NA;NA
"6569";2008-03-31;0,15;-1;-1;0;NA;NA
"6685";2008-06-30;0,15;-1;-1;0;NA;NA
"6780";2008-09-30;0,249;-1;0;0;NA;NA
"6883";2008-12-31;0,15;-1;0;1;NA;NA
"7192";2009-09-30;0,15;-1;-2;-1;NA;NA
"7479";2010-06-30;0,15;-1;-1;0;NA;NA
"7580";2010-09-30;0,15;-2;-2;0;NA;NA
"76104";2010-12-31;0,15;-1;-1;0;NA;NA
"7792";2011-03-31;0,15;-1;-1;0;NA;NA
"78110";2011-06-30;0,15;-1;-1;0;NA;NA
"8179";2012-03-31;0,15;-1;-1;-1;NA;NA
"8276";2012-06-30;0,15;-1;-1;0;NA;NA
"83119";2012-09-30;0,15;-1;-1;0;NA;NA
"86104";2013-06-30;0,15;-1;-1;-1;NA;NA
"87109";2013-09-30;0,15;-1;-1;-1;NA;NA
