"";"Date";"Conf_cc";"Conf_fl";"Act_prod";"Conf_prod";"Act_GBC";"Conf_GBC";"Invest";"Empl";"Empl_turn";"Uncert_fl";"Uncert_fl.prod";"Uncert_fl.GBC";"Uncert_ee";"Uncert_ee.prod";"Uncert_ee.GBC"
"31";"1999Q3";-0,505681818181818;0,00845070422535211;-0,15;0,0520231213872832;-0,356545961002786;-0,167146974063401;-0,104519774011299;-0,38121546961326;0,486187845303867;0,744888020485552;0,799319768272342;0,793172369534792;0,931096673331595;0,786002937865348;0,814486128992377
"32";"1999Q4";-0,164265129682997;0,135446685878963;0,0914285714285714;0,0962099125364431;-0,0313390313390313;0,0262390670553936;-0,0204081632653061;-0,258522727272727;0,491477272727273;0,713464586996607;0,739996597751018;0,753541392953028;0,915848987595627;NA;NA
"33";"2000Q1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"34";"2000Q2";-0,39454094292804;-0,0521091811414392;-0,00493827160493827;0,146835443037975;-0,193236714975845;-0,0563725490196078;0;-0,240963855421687;0,453012048192771;0,700771831122912;0,738598646263841;0,737150434557297;0,932181809079752;0,89542469545441;0,771534967228198
"35";"2000Q3";-0,368731563421829;0,00588235294117647;0,0178041543026706;0,0725075528700906;-0,159883720930233;-0,0925373134328358;0,00879765395894428;-0,248554913294798;0,468208092485549;0,690243425292244;0,773932982904558;0,757315256588324;0,880361478262485;0,791909200228092;0,808758656687689
"36";"2000Q4";-0,4375;-0,170454545454545;-0,0201149425287356;-0,0118694362017804;-0,264044943820225;-0,186588921282799;-0,0653409090909091;-0,23463687150838;0,463687150837989;0,745769750433173;0,762536222334056;0,724535256770102;0,890940514288131;0,885310679931062;0,878935026090221
"37";"2001Q1";-0,324324324324324;-0,0520361990950226;0,0157657657657658;0,154022988505747;-0,18;-0,036281179138322;0;-0,174778761061947;0,457964601769911;0,717907919927796;0,749989210298043;0,75204860220375;0,904573442258812;0,813864552170825;0,810879125762417
"38";"2001Q2";-0,315789473684211;-0,0746753246753247;0,0321543408360129;0,149837133550489;-0,19435736677116;-0,0543130990415335;-0,0422077922077922;-0,250783699059561;0,420062695924765;0,672469927711896;0,755236856642253;0,745758351332661;0,827717359177963;0,859276640267959;0,841130192063036
"39";"2001Q3";-0,335570469798658;-0,138513513513514;-0,0299003322259136;0,068259385665529;-0,226537216828479;-0,158940397350993;0,00668896321070234;-0,239482200647249;0,466019417475728;0,700677630375965;0,780816961430991;0,751093818107859;0,90674580749542;0,739667084760348;0,762038032592332
"40";"2001Q4";-0,192182410423453;-0,0983606557377049;0,0996677740863787;-0,00338983050847458;-0,181229773462783;-0,196666666666667;0,0232558139534884;-0,226537216828479;0,446601941747573;0,712992263834675;0,729514838011971;0,724331109062393;0,903725604134921;0,990558457299864;0,825284310936465
"41";"2002Q1";0,102803738317757;0,0856697819314642;0,318885448916409;0,311605723370429;0,148036253776435;0,0985915492957746;0,124213836477987;-0,0877458396369138;0,408472012102874;0,699675227277847;0,714293405199349;0,749322837121748;0,927612589543215;0,853755821395236;0,830025685073116
"42";"2002Q2";0,219123505976096;0,145129224652087;0,292783505154639;0,316666666666667;0,184158415841584;0,191532258064516;0,135902636916836;-0,0118110236220472;0,401574803149606;0,702743228306903;0,71278015934477;0,755096174556847;0,917925716641241;0,702234715521381;0,735043942082484
"43";"2002Q3";0,257936507936508;0,111111111111111;0,347389558232932;0,380165289256198;0,189823874755382;0,198;0,177290836653386;0,0329457364341085;0,432170542635659;0,66633589677944;0,704251532205182;0,723046333231834;0,944438790493513;0,733791763993253;0,681110610286127
"44";"2002Q4";0,262672811059908;0,0967741935483871;0,398126463700234;0,24455205811138;0,26605504587156;0,080952380952381;0,147887323943662;0,0389908256880734;0,373853211009174;0,658050962180829;0,716968736980988;0,671259688318163;0,967074591178775;0,932393607551909;0,881451280999468
"45";"2003Q1";0,204301075268817;0,13588110403397;0,227467811158798;0,2560706401766;0,112734864300626;0,100656455142232;0,189655172413793;0,0230607966457023;0,371069182389937;0,679239629428722;0,71917263865722;0,711533313762608;0,897863643369665;0,835709859550278;0,795545634593708
"46";"2003Q2";-0,0772833723653396;0,0257009345794393;-0,0244498777506112;-0,0100502512562814;-0,237209302325581;-0,172985781990521;0,0285035629453682;-0,106481481481481;0,388888888888889;0,737381844993643;0,76012396336773;0,735639834852962;0,986239547132858;0,828909171771001;0,796234192237993
"47";"2003Q3";-0,165137614678899;0,0617848970251716;-0,0603248259860789;-0,0118203309692671;-0,240909090909091;-0,106728538283063;0,105386416861827;-0,152619589977221;0,403189066059225;0,711674159526056;0,764058001500916;0,77533091092523;0,926828098386483;0,812891073052686;0,835723239675273
"48";"2003Q4";-0,0875576036866359;-0,0162037037037037;0,00233644859813084;-0,0311750599520384;-0,178899082568807;-0,143867924528302;0,108796296296296;-0,0938215102974828;0,377574370709382;0,71829043129502;0,743629578600368;0,752705899561917;0,921124584656786;0,838447008295658;0,908288084749524
"49";"2004Q1";-0,0909090909090909;0,0177215189873418;-0,051150895140665;0,101298701298701;-0,182716049382716;-0,0477386934673367;0,123737373737374;-0,121287128712871;0,363861386138614;0,684134766069177;0,722638295126081;0,70904593840891;0,880098498677484;0,813935273166499;0,799037882995255
"50";"2004Q2";0,0531914893617021;0,088;0;0,116666666666667;-0,0752688172043011;0,0108695652173913;0,0948509485094851;-0,106951871657754;0,417112299465241;0,685265885137538;0,739932429347437;0,740806922234293;0,949574188186803;0,808561999719555;0,805135813805203
"51";"2004Q3";0,0503978779840849;0,0509383378016086;0,0533333333333333;0,118918918918919;-0,0469973890339426;0,0106382978723404;0,0775401069518717;-0,101827676240209;0,420365535248042;0,663147445951327;0,7547463643549;0,736505273645573;0,82879071657582;0,833513672505163;0,742332204686153
"52";"2004Q4";0,277173913043478;0,125348189415042;0,315789473684211;0,210227272727273;0,201058201058201;0,134246575342466;0,155555555555556;0,0423280423280423;0,44973544973545;0,714667913756834;0,727783024098041;0,718487600694184;NA;0,871797415720366;0,820614821524913
"53";"2005Q1";0,2;0,00277777777777778;0,084985835694051;0,146974063400576;0,0351351351351351;0,0580110497237569;0,0851648351648352;-0,0591397849462366;0,39247311827957;0,681088226913009;0,731159756896802;0,708632189494946;0,899179362658193;0,773879117749593;0,773082304803311
"54";"2005Q2";0,0617977528089888;-0,0028169014084507;0,0414364640883978;0,191011235955056;-0,101063829787234;0,002710027100271;0,0826446280991736;-0,0423280423280423;0,380952380952381;0,652184159377174;0,716991286900846;0,715672954431237;0,834052058356845;0,751608231618992;0,736152188466207
"55";"2005Q3";0,15625;0,0199115044247788;0,17351598173516;0,206018518518519;0,0304347826086957;0,109865470852018;0,141891891891892;-0,065359477124183;0,392156862745098;0,673159234505768;0,743279071032437;0,726834453441142;0,936917316201477;NA;NA
"56";"2005Q4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"57";"2006Q1";0,254691689008043;0,0555555555555556;0,0673854447439353;0,177595628415301;-0,00259067357512953;0,0877659574468085;0,172043010752688;-0,038860103626943;0,375647668393782;0,678141978651872;0,715664474291067;0,74037031311583;0,806023262762182;0,814226741193404;0,743980113935
"58";"2006Q2";0,211356466876972;-0,0344827586206897;0,0977011494252874;0,228070175438596;0,0112676056338028;0,0630372492836676;0,0869565217391304;-0,0508474576271186;0,367231638418079;0,668645497574666;0,692926935373035;0,678387563485338;0,862274901374362;0,859251845658571;0,800158555738438
"59";"2006Q3";0,305483028720627;0,0154639175257732;0,2;0,272486772486772;0,0488431876606684;0,0854922279792746;0,185676392572944;0,0439276485788114;0,390180878552972;0,609011402088099;0,706983049933884;0,709262837920935;0,898970878972453;0,689178900475682;0,72139297614371
"60";"2006Q4";0,408284023668639;0,0205278592375367;0,353623188405797;0,191044776119403;0,181034482758621;0,0442477876106195;0,207100591715976;0,126436781609195;0,431034482758621;0,665126947478439;0,67751330730635;0,712998328937296;0,886800653740403;0,831845103745351;0,781645308151403
"61";"2007Q1";0,427762039660057;0,0880681818181818;0,310144927536232;0,322388059701493;0,212464589235127;0,175438596491228;0,205278592375367;0,096045197740113;0,389830508474576;0,666294635132075;0,680610107232022;0,669890634808308;0,910988474131259;0,90201955028949;0,752667432843224
"62";"2007Q2";0,39622641509434;0,116352201257862;0,265625;0,250793650793651;0,116564417177914;0,0809968847352025;0,25796178343949;0,0613496932515337;0,404907975460123;0,63616126805484;0,706404492218413;0,683344535270734;0,845733722917766;0,830600969195616;0,733050432481269
"63";"2007Q3";0,193650793650794;-0,0643086816720257;0,173501577287066;0,177993527508091;-0,0495356037151703;-0,0193548387096774;0,131410256410256;0,0309597523219814;0,371517027863777;0,682142045081077;0,735617997431961;0,744623461822109;0,899722682490029;0,764096165822489;0,824163383692134
